colour	x	xend	y	yend	tooltip	showSelected1	PANEL
#FBF7FF	-0.0302000769005074	0.210985323246747	1	1	-0.0326599375117199	Leadership_avg	5
#FFEBE4	-0.0302000769005074	0.210985323246747	1	1	0.104141066796103	Total.Students..All.Grades..Excludes.AE...Public.School..mean	5
#FFE5DB	-0.0302000769005074	0.210985323246747	1	1	0.136699882593536	Total.Students..All.Grades..Excludes.AE...Public.School..sd	5
#FFF2EE	-0.0302000769005074	0.210985323246747	1	1	0.0663122948445667	Total.Students..All.Grades..Excludes.AE...Public.School..median	5
#FAF7FF	-0.0302000769005074	0.210985323246747	1	1	-0.0348130854724116	Full.Time.Equivalent..FTE..Teachers..Public.School..min	5
#FFDACC	-0.0302000769005074	0.210985323246747	1	1	0.195808623611732	Full.Time.Equivalent..FTE..Teachers..Public.School..max	5
#FFE6DD	-0.0302000769005074	0.210985323246747	1	1	0.131843927178602	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	5
#FFDBCE	-0.0302000769005074	0.210985323246747	1	1	0.189588270698487	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	5
#FFF0EA	-0.0302000769005074	0.210985323246747	1	1	0.0808516797418065	Full.Time.Equivalent..FTE..Teachers..Public.School..median	5
#FBF7FF	-0.0302000769005074	0.210985323246747	1	1	-0.0317214433670188	Pupil.Teacher.Ratio..Public.School..min	5
#FFF9F7	-0.0302000769005074	0.210985323246747	1	1	0.0293143368784503	Pupil.Teacher.Ratio..Public.School..max	5
#FFF9F7	-0.0302000769005074	0.210985323246747	1	1	0.0323979641067879	Pupil.Teacher.Ratio..Public.School..mean	5
#FFFDFC	-0.0302000769005074	0.210985323246747	1	1	0.0109822183097766	Pupil.Teacher.Ratio..Public.School..sd	5
#FFF7F3	-0.0302000769005074	0.210985323246747	1	1	0.0439774072666087	Pupil.Teacher.Ratio..Public.School..median	5
#FFC0AB	-0.0302000769005074	0.210985323246747	1	1	0.330421109514107	Free.Lunch.Eligible.mean	5
#FFAF96	-0.0302000769005074	0.210985323246747	1	1	0.414208817692289	Free.Lunch.Eligible.sd	5
#FFCFBE	-0.0302000769005074	0.210985323246747	1	1	0.251496165392541	Free.Lunch.Eligible.median	5
#FFE7DE	-0.0302000769005074	0.210985323246747	1	1	0.128463378234508	Reduced.Lunch.Eligible.min	5
#FFD5C6	-0.0302000769005074	0.210985323246747	1	1	0.220351687868984	Reduced.Lunch.Eligible.mean	5
#FFCFBF	-0.0302000769005074	0.210985323246747	1	1	0.24904267072207	Reduced.Lunch.Eligible.sd	5
#FFD7C9	-0.0302000769005074	0.210985323246747	1	1	0.207971639332246	Reduced.Lunch.Eligible.median	5
#FFEBE4	-0.0302000769005074	0.210985323246747	1	1	0.103997367605693	Total.Students.mean	5
#FFE5DB	-0.0302000769005074	0.210985323246747	1	1	0.136804211581283	Total.Students.sd	5
#FFF2EE	-0.0302000769005074	0.210985323246747	1	1	0.0661453136372983	Total.Students.median	5
#FFC6B2	-0.0302000769005074	0.210985323246747	1	1	0.298763574102045	Free.and.Reduced.Lunch.Students..Public.School..mean	5
#FFB9A3	-0.0302000769005074	0.210985323246747	1	1	0.36269482905326	Free.and.Reduced.Lunch.Students..Public.School..sd	5
#FFD4C6	-0.0302000769005074	0.210985323246747	1	1	0.222685113889084	Free.and.Reduced.Lunch.Students..Public.School..median	5
#FFD2C2	-0.0302000769005074	0.210985323246747	1	1	0.236079062975704	Free.Reduced.Lunch.Rate.min	5
#FFD8CA	-0.0302000769005074	0.210985323246747	1	1	0.205298576751496	Free.Reduced.Lunch.Rate.max	5
#FFD4C5	-0.0302000769005074	0.210985323246747	1	1	0.225211566495429	Free.Reduced.Lunch.Rate.mean	5
#F1E6FF	-0.0302000769005074	0.210985323246747	1	1	-0.107187339357297	Free.Reduced.Lunch.Rate.sd	5
#FFD6C8	-0.0302000769005074	0.210985323246747	1	1	0.214186980348575	Free.Reduced.Lunch.Rate.median	5
#FF0000	-0.0302000769005074	0.210985323246747	1	1	1	City..Large	5
#F3E9FF	-0.0302000769005074	0.210985323246747	1	1	-0.09149920000866	Rural..Distant	5
#F6EFFF	-0.0302000769005074	0.210985323246747	1	1	-0.0658974095696561	Rural..Remote	5
#FCF9FF	-0.0302000769005074	0.210985323246747	1	1	-0.0238975663885029	Suburb..Large	5
#F9F3FF	-0.0302000769005074	0.210985323246747	1	1	-0.048740365880757	Town..Distant	5
#FFFFFF	-0.0302000769005074	0.210985323246747	2	2	-0.00140747879335353	Designate.district.level.contact.person.	5
#FFF8F6	-0.0302000769005074	0.210985323246747	2	2	0.0357493503509263	Administer.implementation.survey..e.g..Collabor...	5
#FFE6DD	-0.0302000769005074	0.210985323246747	2	2	0.132737436563034	Use.technology.to.increase.the.quality.and.time...	5
#FFE4DB	-0.0302000769005074	0.210985323246747	2	2	0.139462545860841	Participate.in.regional..cadre..and.state.event...	5
#FFF2ED	-0.0302000769005074	0.210985323246747	2	2	0.0685888896369357	Annually..summarize.district.wide.fidelity.and....	5
#FFD9CC	-0.0302000769005074	0.210985323246747	2	2	0.197392727287626	Align.implementation.goals.with.CSIP..Comprehen...	5
#FFC3AE	-0.0302000769005074	0.210985323246747	2	2	0.315233939788068	CFA_avg	5
#FFD1C2	-0.0302000769005074	0.210985323246747	2	2	0.238483391715165	ETLP_avg	5
#FFC3AE	-0.0302000769005074	0.210985323246747	2	2	0.315081730625029	DBDM_avg	5
#FFEAE2	-0.0302000769005074	0.210985323246747	2	2	0.110525641828501	PD_avg	5
#FFD4C5	-0.0302000769005074	0.210985323246747	2	2	0.223584622895661	Leadership_avg	5
#FF361C	-0.0302000769005074	0.210985323246747	2	2	0.920076950733565	Total.Students..All.Grades..Excludes.AE...Public.School..mean	5
#FF8565	-0.0302000769005074	0.210985323246747	2	2	0.618171670392487	Total.Students..All.Grades..Excludes.AE...Public.School..sd	5
#FF220E	-0.0302000769005074	0.210985323246747	2	2	0.964047368674913	Total.Students..All.Grades..Excludes.AE...Public.School..median	5
#FF8F70	-0.0302000769005074	0.210985323246747	2	2	0.573640883030892	Full.Time.Equivalent..FTE..Teachers..Public.School..min	5
#FF6645	-0.0302000769005074	0.210985323246747	2	2	0.756877120630161	Full.Time.Equivalent..FTE..Teachers..Public.School..max	5
#FF2812	-0.0302000769005074	0.210985323246747	2	2	0.95386640196508	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	5
#FF7E5D	-0.0302000769005074	0.210985323246747	2	2	0.651634452607365	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	5
#FF0000	-0.0302000769005074	0.210985323246747	2	2	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	5
#FFFBFA	-0.0302000769005074	0.210985323246747	2	2	0.0187180365362561	Pupil.Teacher.Ratio..Public.School..min	5
#FFAD93	-0.0302000769005074	0.210985323246747	2	2	0.427203325937723	Pupil.Teacher.Ratio..Public.School..max	5
#FF9678	-0.0302000769005074	0.210985323246747	2	2	0.540238472585084	Pupil.Teacher.Ratio..Public.School..mean	5
#FFE0D5	-0.0302000769005074	0.210985323246747	2	2	0.161458917309756	Pupil.Teacher.Ratio..Public.School..sd	5
#FF8666	-0.0302000769005074	0.210985323246747	2	2	0.613612288834038	Pupil.Teacher.Ratio..Public.School..median	5
#FF8868	-0.0302000769005074	0.210985323246747	2	2	0.607148491202974	Free.Lunch.Eligible.mean	5
#FF9D80	-0.0302000769005074	0.210985323246747	2	2	0.505532784280382	Free.Lunch.Eligible.sd	5
#FF8261	-0.0302000769005074	0.210985323246747	2	2	0.635184521218084	Free.Lunch.Eligible.median	5
#FFAF96	-0.0302000769005074	0.210985323246747	2	2	0.412612166187592	Reduced.Lunch.Eligible.min	5
#FF9678	-0.0302000769005074	0.210985323246747	2	2	0.537757086582404	Reduced.Lunch.Eligible.mean	5
#FFA489	-0.0302000769005074	0.210985323246747	2	2	0.467529821738015	Reduced.Lunch.Eligible.sd	5
#FF9476	-0.0302000769005074	0.210985323246747	2	2	0.547026842609906	Reduced.Lunch.Eligible.median	5
#FF361C	-0.0302000769005074	0.210985323246747	2	2	0.920615167759392	Total.Students.mean	5
#FF8565	-0.0302000769005074	0.210985323246747	2	2	0.617999777048401	Total.Students.sd	5
#FF220E	-0.0302000769005074	0.210985323246747	2	2	0.964246985704845	Total.Students.median	5
#FF7B5A	-0.0302000769005074	0.210985323246747	2	2	0.66478159891607	Free.and.Reduced.Lunch.Students..Public.School..mean	5
#FF9B7E	-0.0302000769005074	0.210985323246747	2	2	0.512311726196483	Free.and.Reduced.Lunch.Students..Public.School..sd	5
#FF7452	-0.0302000769005074	0.210985323246747	2	2	0.698685096710547	Free.and.Reduced.Lunch.Students..Public.School..median	5
#E2CEFF	-0.0302000769005074	0.210985323246747	2	2	-0.207440430482608	Free.Reduced.Lunch.Rate.min	5
#F6EFFF	-0.0302000769005074	0.210985323246747	2	2	-0.0688665912704013	Free.Reduced.Lunch.Rate.max	5
#EBDCFF	-0.0302000769005074	0.210985323246747	2	2	-0.149005469762903	Free.Reduced.Lunch.Rate.mean	5
#FFE7DE	-0.0302000769005074	0.210985323246747	2	2	0.126504333606953	Free.Reduced.Lunch.Rate.sd	5
#EBDCFF	-0.0302000769005074	0.210985323246747	2	2	-0.148483343344119	Free.Reduced.Lunch.Rate.median	5
#FFF0EA	-0.0302000769005074	0.210985323246747	2	2	0.0808516797418065	City..Large	5
#D4B9FF	-0.0302000769005074	0.210985323246747	2	2	-0.299366388393808	Rural..Distant	5
#E0CBFF	-0.0302000769005074	0.210985323246747	2	2	-0.22204585178818	Rural..Remote	5
#FFBEA9	-0.0302000769005074	0.210985323246747	2	2	0.337335378789762	Suburb..Large	5
#FFC6B3	-0.0302000769005074	0.210985323246747	2	2	0.2954849115153	Town..Distant	5
#ECDDFF	-0.0302000769005074	0.210985323246747	3	3	-0.142906189574839	Designate.district.level.contact.person.	5
#FFF9F6	-0.0302000769005074	0.210985323246747	3	3	0.0337497207910566	Administer.implementation.survey..e.g..Collabor...	5
#FBF9FF	-0.0302000769005074	0.210985323246747	3	3	-0.0266890042953584	Use.technology.to.increase.the.quality.and.time...	5
#F8F3FF	-0.0302000769005074	0.210985323246747	3	3	-0.0505242994353138	Participate.in.regional..cadre..and.state.event...	5
#F7F1FF	-0.0302000769005074	0.210985323246747	3	3	-0.0577255043695584	Annually..summarize.district.wide.fidelity.and....	5
#EDDFFF	-0.0302000769005074	0.210985323246747	3	3	-0.13514939987481	Align.implementation.goals.with.CSIP..Comprehen...	5
#ECDEFF	-0.0302000769005074	0.210985323246747	3	3	-0.142169038301459	CFA_avg	5
#F2E7FF	-0.0302000769005074	0.210985323246747	3	3	-0.10007998713372	ETLP_avg	5
#E5D2FF	-0.0302000769005074	0.210985323246747	3	3	-0.191314356678228	DBDM_avg	5
#EADBFF	-0.0302000769005074	0.210985323246747	3	3	-0.154239452636248	PD_avg	5
#E9D9FF	-0.0302000769005074	0.210985323246747	3	3	-0.163015460942939	Leadership_avg	5
#D4B8FF	-0.0302000769005074	0.210985323246747	3	3	-0.303202792941281	Total.Students..All.Grades..Excludes.AE...Public.School..mean	5
#D7BCFF	-0.0302000769005074	0.210985323246747	3	3	-0.285995502459406	Total.Students..All.Grades..Excludes.AE...Public.School..sd	5
#D4B8FF	-0.0302000769005074	0.210985323246747	3	3	-0.303828552206193	Total.Students..All.Grades..Excludes.AE...Public.School..median	5
#ECDEFF	-0.0302000769005074	0.210985323246747	3	3	-0.13902934771903	Full.Time.Equivalent..FTE..Teachers..Public.School..min	5
#D6BCFF	-0.0302000769005074	0.210985323246747	3	3	-0.28767148070922	Full.Time.Equivalent..FTE..Teachers..Public.School..max	5
#D1B5FF	-0.0302000769005074	0.210985323246747	3	3	-0.318725136876963	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	5
#D9BFFF	-0.0302000769005074	0.210985323246747	3	3	-0.272400642828735	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	5
#D4B9FF	-0.0302000769005074	0.210985323246747	3	3	-0.299366388393808	Full.Time.Equivalent..FTE..Teachers..Public.School..median	5
#FFD4C4	-0.0302000769005074	0.210985323246747	3	3	0.227221488818082	Pupil.Teacher.Ratio..Public.School..min	5
#EADBFF	-0.0302000769005074	0.210985323246747	3	3	-0.152373582084808	Pupil.Teacher.Ratio..Public.School..max	5
#F4EBFF	-0.0302000769005074	0.210985323246747	3	3	-0.0843521683053723	Pupil.Teacher.Ratio..Public.School..mean	5
#E4D1FF	-0.0302000769005074	0.210985323246747	3	3	-0.195592970840454	Pupil.Teacher.Ratio..Public.School..sd	5
#E7D7FF	-0.0302000769005074	0.210985323246747	3	3	-0.171831582965732	Pupil.Teacher.Ratio..Public.School..median	5
#D7BDFF	-0.0302000769005074	0.210985323246747	3	3	-0.282493222019497	Free.Lunch.Eligible.mean	5
#E1CCFF	-0.0302000769005074	0.210985323246747	3	3	-0.218852018874541	Free.Lunch.Eligible.sd	5
#D9BFFF	-0.0302000769005074	0.210985323246747	3	3	-0.272280793279981	Free.Lunch.Eligible.median	5
#E3CFFF	-0.0302000769005074	0.210985323246747	3	3	-0.204874755075894	Reduced.Lunch.Eligible.min	5
#DDC6FF	-0.0302000769005074	0.210985323246747	3	3	-0.245245192563698	Reduced.Lunch.Eligible.mean	5
#E3D0FF	-0.0302000769005074	0.210985323246747	3	3	-0.199755439043764	Reduced.Lunch.Eligible.sd	5
#DCC4FF	-0.0302000769005074	0.210985323246747	3	3	-0.250915625654203	Reduced.Lunch.Eligible.median	5
#D4B8FF	-0.0302000769005074	0.210985323246747	3	3	-0.302984348142036	Total.Students.mean	5
#D6BCFF	-0.0302000769005074	0.210985323246747	3	3	-0.286158864150631	Total.Students.sd	5
#D4B8FF	-0.0302000769005074	0.210985323246747	3	3	-0.303469988116467	Total.Students.median	5
#D5BAFF	-0.0302000769005074	0.210985323246747	3	3	-0.293317625560885	Free.and.Reduced.Lunch.Students..Public.School..mean	5
#E0CBFF	-0.0302000769005074	0.210985323246747	3	3	-0.220094994963026	Free.and.Reduced.Lunch.Students..Public.School..sd	5
#D7BDFF	-0.0302000769005074	0.210985323246747	3	3	-0.281627407976721	Free.and.Reduced.Lunch.Students..Public.School..median	5
#FFFDFC	-0.0302000769005074	0.210985323246747	3	3	0.0113476504424517	Free.Reduced.Lunch.Rate.min	5
#FFFFFF	-0.0302000769005074	0.210985323246747	3	3	0.000889532797672721	Free.Reduced.Lunch.Rate.max	5
#FFFEFD	-0.0302000769005074	0.210985323246747	3	3	0.00716332947565142	Free.Reduced.Lunch.Rate.mean	5
#FFF3EE	-0.0302000769005074	0.210985323246747	3	3	0.063249593049138	Free.Reduced.Lunch.Rate.sd	5
#FFFEFE	-0.0302000769005074	0.210985323246747	3	3	0.00546981500488152	Free.Reduced.Lunch.Rate.median	5
#F3E9FF	-0.0302000769005074	0.210985323246747	3	3	-0.09149920000866	City..Large	5
#FF0000	-0.0302000769005074	0.210985323246747	3	3	1	Rural..Distant	5
#D8BFFF	-0.0302000769005074	0.210985323246747	3	3	-0.274830479204903	Rural..Remote	5
#ECDDFF	-0.0302000769005074	0.210985323246747	3	3	-0.1429398627031	Suburb..Large	5
#E8D7FF	-0.0302000769005074	0.210985323246747	3	3	-0.171077259717166	Town..Distant	5
#EEE2FF	-0.0302000769005074	0.210985323246747	1	1	-0.124625381302002	Designate.district.level.contact.person.	6
#FFF4EF	-0.0302000769005074	0.210985323246747	1	1	0.0600806055721091	Administer.implementation.survey..e.g..Collabor...	6
#FFF7F4	-0.0302000769005074	0.210985323246747	1	1	0.0435857690990535	Use.technology.to.increase.the.quality.and.time...	6
#FFFBFA	-0.0302000769005074	0.210985323246747	1	1	0.0183989978592246	Participate.in.regional..cadre..and.state.event...	6
#F5EEFF	-0.0302000769005074	0.210985323246747	1	1	-0.0716663678365755	Annually..summarize.district.wide.fidelity.and....	6
#FFF4EF	-0.0302000769005074	0.210985323246747	1	1	0.0596424371959102	Align.implementation.goals.with.CSIP..Comprehen...	6
#EFE3FF	-0.0302000769005074	0.210985323246747	1	1	-0.117266534848459	CFA_avg	6
#ECDFFF	-0.0302000769005074	0.210985323246747	1	1	-0.136838222118899	ETLP_avg	6
#EFE3FF	-0.0302000769005074	0.210985323246747	1	1	-0.117031709153822	DBDM_avg	6
#E5D3FF	-0.0302000769005074	0.210985323246747	1	1	-0.189406970676232	PD_avg	6
#E2CDFF	-0.0302000769005074	0.210985323246747	1	1	-0.212535229981259	Leadership_avg	6
#FFDFD4	-0.0302000769005074	0.210985323246747	1	1	0.165173320498198	Total.Students..All.Grades..Excludes.AE...Public.School..mean	6
#FFBFAA	-0.0302000769005074	0.210985323246747	1	1	0.333865537344196	Total.Students..All.Grades..Excludes.AE...Public.School..sd	6
#FFE7DE	-0.0302000769005074	0.210985323246747	1	1	0.125007991377749	Total.Students..All.Grades..Excludes.AE...Public.School..median	6
#EDDFFF	-0.0302000769005074	0.210985323246747	1	1	-0.136325120090789	Full.Time.Equivalent..FTE..Teachers..Public.School..min	6
#FFCDBC	-0.0302000769005074	0.210985323246747	1	1	0.260018665347399	Full.Time.Equivalent..FTE..Teachers..Public.School..max	6
#FFE1D7	-0.0302000769005074	0.210985323246747	1	1	0.154974410558815	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	6
#FFC4B1	-0.0302000769005074	0.210985323246747	1	1	0.306545514853274	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	6
#FFE7DE	-0.0302000769005074	0.210985323246747	1	1	0.126504333606953	Full.Time.Equivalent..FTE..Teachers..Public.School..median	6
#D6BBFF	-0.0302000769005074	0.210985323246747	1	1	-0.290787589711741	Pupil.Teacher.Ratio..Public.School..min	6
#FFD0BF	-0.0302000769005074	0.210985323246747	1	1	0.247910769095492	Pupil.Teacher.Ratio..Public.School..max	6
#FFEEE8	-0.0302000769005074	0.210985323246747	1	1	0.0884158501961404	Pupil.Teacher.Ratio..Public.School..mean	6
#FFC5B1	-0.0302000769005074	0.210985323246747	1	1	0.30365912090283	Pupil.Teacher.Ratio..Public.School..sd	6
#FFE7DE	-0.0302000769005074	0.210985323246747	1	1	0.127275894295531	Pupil.Teacher.Ratio..Public.School..median	6
#FFF5F1	-0.0302000769005074	0.210985323246747	1	1	0.0543568799374528	Free.Lunch.Eligible.mean	6
#FFCDBC	-0.0302000769005074	0.210985323246747	1	1	0.261933728168135	Free.Lunch.Eligible.sd	6
#FFF7F3	-0.0302000769005074	0.210985323246747	1	1	0.0442649865245906	Free.Lunch.Eligible.median	6
#F1E6FF	-0.0302000769005074	0.210985323246747	1	1	-0.105810056042934	Reduced.Lunch.Eligible.min	6
#FFEEE8	-0.0302000769005074	0.210985323246747	1	1	0.088712687009229	Reduced.Lunch.Eligible.mean	6
#FFCBBA	-0.0302000769005074	0.210985323246747	1	1	0.26969011755284	Reduced.Lunch.Eligible.sd	6
#FFF3EE	-0.0302000769005074	0.210985323246747	1	1	0.0655789403555569	Reduced.Lunch.Eligible.median	6
#FFDFD4	-0.0302000769005074	0.210985323246747	1	1	0.165551159219705	Total.Students.mean	6
#FFBFAA	-0.0302000769005074	0.210985323246747	1	1	0.333795233578708	Total.Students.sd	6
#FFE7DE	-0.0302000769005074	0.210985323246747	1	1	0.125393734756762	Total.Students.median	6
#FFEEE7	-0.0302000769005074	0.210985323246747	1	1	0.090554088819316	Free.and.Reduced.Lunch.Students..Public.School..mean	6
#FFC6B3	-0.0302000769005074	0.210985323246747	1	1	0.296158743110624	Free.and.Reduced.Lunch.Students..Public.School..sd	6
#FFF1EC	-0.0302000769005074	0.210985323246747	1	1	0.0716960136660607	Free.and.Reduced.Lunch.Students..Public.School..median	6
#C4A2FF	-0.0302000769005074	0.210985323246747	1	1	-0.398595443047366	Free.Reduced.Lunch.Rate.min	6
#FFEEE8	-0.0302000769005074	0.210985323246747	1	1	0.0896414913313645	Free.Reduced.Lunch.Rate.max	6
#ECDFFF	-0.0302000769005074	0.210985323246747	1	1	-0.137151315783562	Free.Reduced.Lunch.Rate.mean	6
#FF0000	-0.0302000769005074	0.210985323246747	1	1	1	Free.Reduced.Lunch.Rate.sd	6
#F5EEFF	-0.0302000769005074	0.210985323246747	1	1	-0.0720216540483458	Free.Reduced.Lunch.Rate.median	6
#F1E6FF	-0.0302000769005074	0.210985323246747	1	1	-0.107187339357297	City..Large	6
#FFF3EE	-0.0302000769005074	0.210985323246747	1	1	0.063249593049138	Rural..Distant	6
#F7F1FF	-0.0302000769005074	0.210985323246747	1	1	-0.0586073349769613	Rural..Remote	6
#FFEFE8	-0.0302000769005074	0.210985323246747	1	1	0.0863678714293892	Suburb..Large	6
#FFE9E1	-0.0302000769005074	0.210985323246747	1	1	0.115061004857534	Town..Distant	6
#FFFBF9	-0.0302000769005074	0.210985323246747	2	2	0.023045087035459	Designate.district.level.contact.person.	6
#FFF7F5	-0.0302000769005074	0.210985323246747	2	2	0.0396438428294726	Administer.implementation.survey..e.g..Collabor...	6
#FFEBE4	-0.0302000769005074	0.210985323246747	2	2	0.103137765143171	Use.technology.to.increase.the.quality.and.time...	6
#FFFBFA	-0.0302000769005074	0.210985323246747	2	2	0.0194373098175753	Participate.in.regional..cadre..and.state.event...	6
#FFF9F6	-0.0302000769005074	0.210985323246747	2	2	0.0336888089208408	Annually..summarize.district.wide.fidelity.and....	6
#FFE6DC	-0.0302000769005074	0.210985323246747	2	2	0.132866378177574	Align.implementation.goals.with.CSIP..Comprehen...	6
#FFEEE7	-0.0302000769005074	0.210985323246747	2	2	0.0910463171424012	CFA_avg	6
#FFEEE8	-0.0302000769005074	0.210985323246747	2	2	0.0868095990809508	ETLP_avg	6
#FFEFE9	-0.0302000769005074	0.210985323246747	2	2	0.0828185364101137	DBDM_avg	6
#FFF8F5	-0.0302000769005074	0.210985323246747	2	2	0.0375446424972042	PD_avg	6
#FFFAF9	-0.0302000769005074	0.210985323246747	2	2	0.0238398998647528	Leadership_avg	6
#FFAE94	-0.0302000769005074	0.210985323246747	2	2	0.42104434994922	Total.Students..All.Grades..Excludes.AE...Public.School..mean	6
#FFB49C	-0.0302000769005074	0.210985323246747	2	2	0.390031737809103	Total.Students..All.Grades..Excludes.AE...Public.School..sd	6
#FFC0AB	-0.0302000769005074	0.210985323246747	2	2	0.329564986649771	Total.Students..All.Grades..Excludes.AE...Public.School..median	6
#FFF6F3	-0.0302000769005074	0.210985323246747	2	2	0.0474392571547523	Full.Time.Equivalent..FTE..Teachers..Public.School..min	6
#FF997B	-0.0302000769005074	0.210985323246747	2	2	0.525226539356895	Full.Time.Equivalent..FTE..Teachers..Public.School..max	6
#FFB097	-0.0302000769005074	0.210985323246747	2	2	0.411681925060776	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	6
#FFB29A	-0.0302000769005074	0.210985323246747	2	2	0.397881024275246	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	6
#FFBEA9	-0.0302000769005074	0.210985323246747	2	2	0.337335378789762	Full.Time.Equivalent..FTE..Teachers..Public.School..median	6
#FEFDFF	-0.0302000769005074	0.210985323246747	2	2	-0.00817495133116326	Pupil.Teacher.Ratio..Public.School..min	6
#FFE0D5	-0.0302000769005074	0.210985323246747	2	2	0.160193583563021	Pupil.Teacher.Ratio..Public.School..max	6
#FFDDD1	-0.0302000769005074	0.210985323246747	2	2	0.177213565236328	Pupil.Teacher.Ratio..Public.School..mean	6
#FFFBFA	-0.0302000769005074	0.210985323246747	2	2	0.0204913541064324	Pupil.Teacher.Ratio..Public.School..sd	6
#FFDED2	-0.0302000769005074	0.210985323246747	2	2	0.172958020568526	Pupil.Teacher.Ratio..Public.School..median	6
#FFFAF8	-0.0302000769005074	0.210985323246747	2	2	0.0274881493714331	Free.Lunch.Eligible.mean	6
#FFE5DC	-0.0302000769005074	0.210985323246747	2	2	0.134409069493635	Free.Lunch.Eligible.sd	6
#FFFEFD	-0.0302000769005074	0.210985323246747	2	2	0.00632912846731529	Free.Lunch.Eligible.median	6
#FAF7FF	-0.0302000769005074	0.210985323246747	2	2	-0.035049804516326	Reduced.Lunch.Eligible.min	6
#FFEBE3	-0.0302000769005074	0.210985323246747	2	2	0.1066897797254	Reduced.Lunch.Eligible.mean	6
#FFDED3	-0.0302000769005074	0.210985323246747	2	2	0.17035572762897	Reduced.Lunch.Eligible.sd	6
#FFEDE6	-0.0302000769005074	0.210985323246747	2	2	0.0949276314149143	Reduced.Lunch.Eligible.median	6
#FFAE94	-0.0302000769005074	0.210985323246747	2	2	0.420714611692786	Total.Students.mean	6
#FFB49C	-0.0302000769005074	0.210985323246747	2	2	0.390268026057697	Total.Students.sd	6
#FFC0AB	-0.0302000769005074	0.210985323246747	2	2	0.32911520350052	Total.Students.median	6
#FFF8F5	-0.0302000769005074	0.210985323246747	2	2	0.0372844266540338	Free.and.Reduced.Lunch.Students..Public.School..mean	6
#FFE2D8	-0.0302000769005074	0.210985323246747	2	2	0.151769733282353	Free.and.Reduced.Lunch.Students..Public.School..sd	6
#FFFDFD	-0.0302000769005074	0.210985323246747	2	2	0.00890731236147907	Free.and.Reduced.Lunch.Students..Public.School..median	6
#D7BDFF	-0.0302000769005074	0.210985323246747	2	2	-0.283961227148225	Free.Reduced.Lunch.Rate.min	6
#E9D9FF	-0.0302000769005074	0.210985323246747	2	2	-0.161589917020213	Free.Reduced.Lunch.Rate.max	6
#DCC5FF	-0.0302000769005074	0.210985323246747	2	2	-0.248375953792433	Free.Reduced.Lunch.Rate.mean	6
#FFEFE8	-0.0302000769005074	0.210985323246747	2	2	0.0863678714293892	Free.Reduced.Lunch.Rate.sd	6
#DAC2FF	-0.0302000769005074	0.210985323246747	2	2	-0.261010483990183	Free.Reduced.Lunch.Rate.median	6
#FCF9FF	-0.0302000769005074	0.210985323246747	2	2	-0.0238975663885029	City..Large	6
#ECDDFF	-0.0302000769005074	0.210985323246747	2	2	-0.1429398627031	Rural..Distant	6
#F1E7FF	-0.0302000769005074	0.210985323246747	2	2	-0.102944798156542	Rural..Remote	6
#FF0000	-0.0302000769005074	0.210985323246747	2	2	1	Suburb..Large	6
#F5EDFF	-0.0302000769005074	0.210985323246747	2	2	-0.0761420996733836	Town..Distant	6
#FFEDE7	-0.0302000769005074	0.210985323246747	1	1	0.0937553330966183	Designate.district.level.contact.person.	7
#FFD5C7	-0.0302000769005074	0.210985323246747	1	1	0.218731858317564	Administer.implementation.survey..e.g..Collabor...	7
#FFAC92	-0.0302000769005074	0.210985323246747	1	1	0.432160570849643	Use.technology.to.increase.the.quality.and.time...	7
#FFB8A2	-0.0302000769005074	0.210985323246747	1	1	0.367082791367075	Participate.in.regional..cadre..and.state.event...	7
#FF9F83	-0.0302000769005074	0.210985323246747	1	1	0.493936673813129	Annually..summarize.district.wide.fidelity.and....	7
#FF0000	-0.0302000769005074	0.210985323246747	1	1	1	Align.implementation.goals.with.CSIP..Comprehen...	7
#FFC4B0	-0.0302000769005074	0.210985323246747	1	1	0.308615947763717	CFA_avg	7
#FFC3B0	-0.0302000769005074	0.210985323246747	1	1	0.310455468645459	ETLP_avg	7
#FFC0AB	-0.0302000769005074	0.210985323246747	1	1	0.32952220370123	DBDM_avg	7
#FFD4C4	-0.0302000769005074	0.210985323246747	1	1	0.227053580607059	PD_avg	7
#FFD6C8	-0.0302000769005074	0.210985323246747	1	1	0.212263860392459	Leadership_avg	7
#FFC8B5	-0.0302000769005074	0.210985323246747	1	1	0.286827669487487	Total.Students..All.Grades..Excludes.AE...Public.School..mean	7
#FFC1AC	-0.0302000769005074	0.210985323246747	1	1	0.323325914291492	Total.Students..All.Grades..Excludes.AE...Public.School..sd	7
#FFDACE	-0.0302000769005074	0.210985323246747	1	1	0.191408514048676	Total.Students..All.Grades..Excludes.AE...Public.School..median	7
