x	y	label	showSelected1	showSelected2	group
0.5	0	Data.based.decision.making	Data.based.decision.making	Self.assessment.practice.profile..SAPP.	383
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Self.assessment.practice.profile..SAPP.	415
0.5	0	Instructional.Leadership	Instructional.Leadership	Self.assessment.practice.profile..SAPP.	447
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Self.assessment.practice.profile..SAPP.	479
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Self.assessment.practice.profile..SAPP.	511
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Self.assessment.practice.profile..SAPP.	543
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Self.assessment.practice.profile..SAPP.	575
0.5	0	Practice.profiles	Practice.profiles	Self.assessment.practice.profile..SAPP.	607
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	639
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Self.assessment.practice.profile..SAPP.	671
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Self.assessment.practice.profile..SAPP.	703
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Self.assessment.practice.profile..SAPP.	735
0.5	0	CWIS	CWIS	Self.assessment.practice.profile..SAPP.	767
0.5	0	Distance.Learning	Distance.Learning	Self.assessment.practice.profile..SAPP.	799
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Self.assessment.practice.profile..SAPP.	831
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Self.assessment.practice.profile..SAPP.	863
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Self.assessment.practice.profile..SAPP.	895
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Self.assessment.practice.profile..SAPP.	927
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Self.assessment.practice.profile..SAPP.	959
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Self.assessment.practice.profile..SAPP.	991
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Self.assessment.practice.profile..SAPP.	1023
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Learning.module.materials..i.e..power.points..handouts.	22
0.5	0	District.Contact.Person	District.Contact.Person	Learning.module.materials..i.e..power.points..handouts.	54
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Learning.module.materials..i.e..power.points..handouts.	86
0.5	0	Other.District.Administrators	Other.District.Administrators	Learning.module.materials..i.e..power.points..handouts.	118
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Learning.module.materials..i.e..power.points..handouts.	150
0.5	0	Building.level.Educators	Building.level.Educators	Learning.module.materials..i.e..power.points..handouts.	182
0.5	0	RPDC.Director	RPDC.Director	Learning.module.materials..i.e..power.points..handouts.	214
0.5	0	Area.Supervisor	Area.Supervisor	Learning.module.materials..i.e..power.points..handouts.	246
0.1	0	Parents	Parents	Learning.module.materials..i.e..power.points..handouts.	278
0.5	0	Collaborative.teams	Collaborative.teams	Learning.module.materials..i.e..power.points..handouts.	310
0.5	0	Common.formative.assessment	Common.formative.assessment	Learning.module.materials..i.e..power.points..handouts.	342
0.5	0	Data.based.decision.making	Data.based.decision.making	Learning.module.materials..i.e..power.points..handouts.	374
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Learning.module.materials..i.e..power.points..handouts.	406
0.5	0	Instructional.Leadership	Instructional.Leadership	Learning.module.materials..i.e..power.points..handouts.	438
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Learning.module.materials..i.e..power.points..handouts.	470
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Learning.module.materials..i.e..power.points..handouts.	502
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Learning.module.materials..i.e..power.points..handouts.	534
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Learning.module.materials..i.e..power.points..handouts.	566
0.5	0	Practice.profiles	Practice.profiles	Learning.module.materials..i.e..power.points..handouts.	598
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Learning.module.materials..i.e..power.points..handouts.	630
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	662
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Learning.module.materials..i.e..power.points..handouts.	694
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Learning.module.materials..i.e..power.points..handouts.	726
0.5	0	CWIS	CWIS	Learning.module.materials..i.e..power.points..handouts.	758
0.5	0	Distance.Learning	Distance.Learning	Learning.module.materials..i.e..power.points..handouts.	790
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Learning.module.materials..i.e..power.points..handouts.	822
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Learning.module.materials..i.e..power.points..handouts.	854
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Learning.module.materials..i.e..power.points..handouts.	886
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Learning.module.materials..i.e..power.points..handouts.	918
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Learning.module.materials..i.e..power.points..handouts.	950
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Learning.module.materials..i.e..power.points..handouts.	982
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Learning.module.materials..i.e..power.points..handouts.	1014
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	DESE.virtual.learning.platform	10
0.5	0	District.Contact.Person	District.Contact.Person	DESE.virtual.learning.platform	42
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	DESE.virtual.learning.platform	74
0.5	0	Other.District.Administrators	Other.District.Administrators	DESE.virtual.learning.platform	106
0.5	0	Other.Building.Administrators	Other.Building.Administrators	DESE.virtual.learning.platform	138
0.5	0	Building.level.Educators	Building.level.Educators	DESE.virtual.learning.platform	170
0.5	0	RPDC.Director	RPDC.Director	DESE.virtual.learning.platform	202
0.5	0	Area.Supervisor	Area.Supervisor	DESE.virtual.learning.platform	234
0.1	0	Parents	Parents	DESE.virtual.learning.platform	266
0.5	0	Collaborative.teams	Collaborative.teams	DESE.virtual.learning.platform	298
0.5	0	Common.formative.assessment	Common.formative.assessment	DESE.virtual.learning.platform	330
0.5	0	Data.based.decision.making	Data.based.decision.making	DESE.virtual.learning.platform	362
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	DESE.virtual.learning.platform	394
0.5	0	Instructional.Leadership	Instructional.Leadership	DESE.virtual.learning.platform	426
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	DESE.virtual.learning.platform	458
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	DESE.virtual.learning.platform	490
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	DESE.virtual.learning.platform	522
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	DESE.virtual.learning.platform	554
0.5	0	Practice.profiles	Practice.profiles	DESE.virtual.learning.platform	586
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	DESE.virtual.learning.platform	618
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	DESE.virtual.learning.platform	650
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	DESE.virtual.learning.platform	682
0.5	0	Review.of.CFA.data	Review.of.CFA.data	DESE.virtual.learning.platform	714
0.5	0	CWIS	CWIS	DESE.virtual.learning.platform	746
0.5	0	Distance.Learning	Distance.Learning	DESE.virtual.learning.platform	778
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	DESE.virtual.learning.platform	810
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	DESE.virtual.learning.platform	842
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	DESE.virtual.learning.platform	874
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	DESE.virtual.learning.platform	906
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	DESE.virtual.learning.platform	938
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	DESE.virtual.learning.platform	970
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	DESE.virtual.learning.platform	1002
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Review.of.CFA.data	28
0.5	0	District.Contact.Person	District.Contact.Person	Review.of.CFA.data	60
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Review.of.CFA.data	92
0.5	0	Other.District.Administrators	Other.District.Administrators	Review.of.CFA.data	124
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Review.of.CFA.data	156
0.5	0	Building.level.Educators	Building.level.Educators	Review.of.CFA.data	188
0.5	0	RPDC.Director	RPDC.Director	Review.of.CFA.data	220
0.5	0	Area.Supervisor	Area.Supervisor	Review.of.CFA.data	252
0.1	0	Parents	Parents	Review.of.CFA.data	284
0.5	0	Collaborative.teams	Collaborative.teams	Review.of.CFA.data	316
0.5	0	Common.formative.assessment	Common.formative.assessment	Review.of.CFA.data	348
0.5	0	Data.based.decision.making	Data.based.decision.making	Review.of.CFA.data	380
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Review.of.CFA.data	412
0.5	0	Instructional.Leadership	Instructional.Leadership	Review.of.CFA.data	444
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Review.of.CFA.data	476
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Review.of.CFA.data	508
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Review.of.CFA.data	540
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Review.of.CFA.data	572
0.5	0	Practice.profiles	Practice.profiles	Review.of.CFA.data	604
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Review.of.CFA.data	636
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Review.of.CFA.data	668
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Review.of.CFA.data	700
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Review.of.CFA.data	732
0.5	0	CWIS	CWIS	Review.of.CFA.data	764
0.5	0	Distance.Learning	Distance.Learning	Review.of.CFA.data	796
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Review.of.CFA.data	828
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Review.of.CFA.data	860
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Review.of.CFA.data	892
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Review.of.CFA.data	924
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Review.of.CFA.data	956
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Review.of.CFA.data	988
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Review.of.CFA.data	1020
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	CWIS	8
0.5	0	District.Contact.Person	District.Contact.Person	CWIS	40
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	CWIS	72
0.5	0	Other.District.Administrators	Other.District.Administrators	CWIS	104
0.5	0	Other.Building.Administrators	Other.Building.Administrators	CWIS	136
0.5	0	Building.level.Educators	Building.level.Educators	CWIS	168
0.5	0	RPDC.Director	RPDC.Director	CWIS	200
0.5	0	Area.Supervisor	Area.Supervisor	CWIS	232
0.1	0	Parents	Parents	CWIS	264
0.5	0	Collaborative.teams	Collaborative.teams	CWIS	296
0.5	0	Common.formative.assessment	Common.formative.assessment	CWIS	328
0.5	0	Data.based.decision.making	Data.based.decision.making	CWIS	360
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	CWIS	392
0.5	0	Instructional.Leadership	Instructional.Leadership	CWIS	424
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	CWIS	456
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	CWIS	488
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	CWIS	520
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	CWIS	552
0.5	0	Practice.profiles	Practice.profiles	CWIS	584
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	CWIS	616
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	CWIS	648
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	CWIS	680
0.5	0	Review.of.CFA.data	Review.of.CFA.data	CWIS	712
0.5	0	CWIS	CWIS	CWIS	744
0.5	0	Distance.Learning	Distance.Learning	CWIS	776
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	CWIS	808
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	CWIS	840
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	CWIS	872
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	CWIS	904
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	CWIS	936
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	CWIS	968
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	CWIS	1000
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Distance.Learning	11
0.5	0	District.Contact.Person	District.Contact.Person	Distance.Learning	43
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Distance.Learning	75
0.5	0	Other.District.Administrators	Other.District.Administrators	Distance.Learning	107
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Distance.Learning	139
0.5	0	Building.level.Educators	Building.level.Educators	Distance.Learning	171
0.5	0	RPDC.Director	RPDC.Director	Distance.Learning	203
0.5	0	Area.Supervisor	Area.Supervisor	Distance.Learning	235
0.1	0	Parents	Parents	Distance.Learning	267
0.5	0	Collaborative.teams	Collaborative.teams	Distance.Learning	299
0.5	0	Common.formative.assessment	Common.formative.assessment	Distance.Learning	331
0.5	0	Data.based.decision.making	Data.based.decision.making	Distance.Learning	363
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Distance.Learning	395
0.5	0	Instructional.Leadership	Instructional.Leadership	Distance.Learning	427
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Distance.Learning	459
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Distance.Learning	491
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Distance.Learning	523
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Distance.Learning	555
0.5	0	Practice.profiles	Practice.profiles	Distance.Learning	587
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Distance.Learning	619
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Distance.Learning	651
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Distance.Learning	683
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Distance.Learning	715
0.5	0	CWIS	CWIS	Distance.Learning	747
0.5	0	Distance.Learning	Distance.Learning	Distance.Learning	779
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Distance.Learning	811
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Distance.Learning	843
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Distance.Learning	875
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Distance.Learning	907
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Distance.Learning	939
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Distance.Learning	971
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Distance.Learning	1003
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Virtual.Learning.Modules.and.or.PowerPoints	32
0.5	0	District.Contact.Person	District.Contact.Person	Virtual.Learning.Modules.and.or.PowerPoints	64
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Virtual.Learning.Modules.and.or.PowerPoints	96
0.5	0	Other.District.Administrators	Other.District.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	128
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	160
0.5	0	Building.level.Educators	Building.level.Educators	Virtual.Learning.Modules.and.or.PowerPoints	192
0.5	0	RPDC.Director	RPDC.Director	Virtual.Learning.Modules.and.or.PowerPoints	224
0.5	0	Area.Supervisor	Area.Supervisor	Virtual.Learning.Modules.and.or.PowerPoints	256
0.1	0	Parents	Parents	Virtual.Learning.Modules.and.or.PowerPoints	288
0.5	0	Collaborative.teams	Collaborative.teams	Virtual.Learning.Modules.and.or.PowerPoints	320
0.5	0	Common.formative.assessment	Common.formative.assessment	Virtual.Learning.Modules.and.or.PowerPoints	352
0.5	0	Data.based.decision.making	Data.based.decision.making	Virtual.Learning.Modules.and.or.PowerPoints	384
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Virtual.Learning.Modules.and.or.PowerPoints	416
0.5	0	Instructional.Leadership	Instructional.Leadership	Virtual.Learning.Modules.and.or.PowerPoints	448
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Virtual.Learning.Modules.and.or.PowerPoints	480
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Virtual.Learning.Modules.and.or.PowerPoints	512
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Virtual.Learning.Modules.and.or.PowerPoints	544
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Virtual.Learning.Modules.and.or.PowerPoints	576
0.5	0	Practice.profiles	Practice.profiles	Virtual.Learning.Modules.and.or.PowerPoints	608
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Virtual.Learning.Modules.and.or.PowerPoints	640
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Virtual.Learning.Modules.and.or.PowerPoints	672
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Virtual.Learning.Modules.and.or.PowerPoints	704
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Virtual.Learning.Modules.and.or.PowerPoints	736
0.5	0	CWIS	CWIS	Virtual.Learning.Modules.and.or.PowerPoints	768
0.5	0	Distance.Learning	Distance.Learning	Virtual.Learning.Modules.and.or.PowerPoints	800
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	832
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Virtual.Learning.Modules.and.or.PowerPoints	864
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Virtual.Learning.Modules.and.or.PowerPoints	896
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Virtual.Learning.Modules.and.or.PowerPoints	928
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Virtual.Learning.Modules.and.or.PowerPoints	960
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Virtual.Learning.Modules.and.or.PowerPoints	992
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Virtual.Learning.Modules.and.or.PowerPoints	1024
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	21
0.5	0	District.Contact.Person	District.Contact.Person	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	53
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	85
0.5	0	Other.District.Administrators	Other.District.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	117
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	149
0.5	0	Building.level.Educators	Building.level.Educators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	181
0.5	0	RPDC.Director	RPDC.Director	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	213
0.5	0	Area.Supervisor	Area.Supervisor	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	245
0.1	0	Parents	Parents	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	277
0.5	0	Collaborative.teams	Collaborative.teams	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	309
0.5	0	Common.formative.assessment	Common.formative.assessment	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	341
0.5	0	Data.based.decision.making	Data.based.decision.making	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	373
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	405
0.5	0	Instructional.Leadership	Instructional.Leadership	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	437
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	469
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	501
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	533
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	565
0.5	0	Practice.profiles	Practice.profiles	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	597
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	629
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	661
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	693
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	725
0.5	0	CWIS	CWIS	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	757
0.5	0	Distance.Learning	Distance.Learning	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	789
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	821
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	853
51.5	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	885
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	917
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	949
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	981
1.5	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1013
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_Virtual	20
0.5	0	District.Contact.Person	District.Contact.Person	Interaction.Type_Virtual	52
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Interaction.Type_Virtual	84
0.5	0	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Virtual	116
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Virtual	148
0.5	0	Building.level.Educators	Building.level.Educators	Interaction.Type_Virtual	180
0.5	0	RPDC.Director	RPDC.Director	Interaction.Type_Virtual	212
0.5	0	Area.Supervisor	Area.Supervisor	Interaction.Type_Virtual	244
0.1	0	Parents	Parents	Interaction.Type_Virtual	276
0.5	0	Collaborative.teams	Collaborative.teams	Interaction.Type_Virtual	308
0.5	0	Common.formative.assessment	Common.formative.assessment	Interaction.Type_Virtual	340
0.5	0	Data.based.decision.making	Data.based.decision.making	Interaction.Type_Virtual	372
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Interaction.Type_Virtual	404
0.5	0	Instructional.Leadership	Instructional.Leadership	Interaction.Type_Virtual	436
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Virtual	468
0.5	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Interaction.Type_Virtual	500
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Virtual	532
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Interaction.Type_Virtual	564
0.5	0	Practice.profiles	Practice.profiles	Interaction.Type_Virtual	596
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Interaction.Type_Virtual	628
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Virtual	660
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Interaction.Type_Virtual	692
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Virtual	724
0.5	0	CWIS	CWIS	Interaction.Type_Virtual	756
0.5	0	Distance.Learning	Distance.Learning	Interaction.Type_Virtual	788
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Virtual	820
0.5	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Virtual	852
