x	y	label	clickSelects	showSelected1	group
2	13.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	District.Leadership.Team.Members	609
2	25.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	District.Contact.Person	610
2	17.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Building.Leadership.Team.Members	611
2	4.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Other.District.Administrators	612
2	18.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Other.Building.Administrators	613
2	11.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Building.level.Educators	614
2	20.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	RPDC.Director	615
2	9.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Area.Supervisor	616
2	8.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Parents	617
2	16.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Collaborative.teams	618
2	9.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Common.formative.assessment	619
2	23.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Data.based.decision.making	620
2	10.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Effective.teaching.learning.practices	621
2	7.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Instructional.Leadership	622
2	10.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	School.based.implementation.coaching	623
2	11.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Collective.teacher.efficacy	624
2	25.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	MMD.DCI.expectations.logistics.DESE.specifics	625
2	17.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Alignment.and.systems.planning	626
2	1.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Practice.profiles	627
2	8.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Self.assessment.practice.profile..SAPP.	628
2	0.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	629
2	4.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	DESE.virtual.learning.platform	630
2	23.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Review.of.CFA.data	631
2	24.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	CWIS	632
2	22.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Distance.Learning	633
2	3.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Virtual.Learning.Modules.and.or.PowerPoints	634
2	5.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	635
2	18.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Virtual	636
2	24.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person	637
2	7.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person and virtual	638
2	14.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Phone	639
2	5.7	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Unknown	640
2	16.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	District.Leadership.Team.Members	641
2	2.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	District.Contact.Person	642
2	9.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Building.Leadership.Team.Members	643
2	10.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Other.District.Administrators	644
2	4.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Other.Building.Administrators	645
2	2.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Building.level.Educators	646
2	3.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	RPDC.Director	647
2	6.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Area.Supervisor	648
2	21.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Parents	649
2	27.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Collaborative.teams	650
2	14.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Common.formative.assessment	651
2	28.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Data.based.decision.making	652
2	8.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Effective.teaching.learning.practices	653
2	11.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Instructional.Leadership	654
2	12.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	School.based.implementation.coaching	655
2	4.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Collective.teacher.efficacy	656
2	0.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	657
2	1.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Alignment.and.systems.planning	658
2	13.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Practice.profiles	659
2	3.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Self.assessment.practice.profile..SAPP.	660
2	25.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Learning.module.materials..i.e..power.points..handouts.	661
2	2.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	DESE.virtual.learning.platform	662
2	9.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Review.of.CFA.data	663
2	1.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	CWIS	664
2	6.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Distance.Learning	665
2	8.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Virtual.Learning.Modules.and.or.PowerPoints	666
2	15.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	667
2	2.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Virtual	668
2	4.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person	669
2	2.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person and virtual	670
2	6.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Phone	671
2	26.7	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Unknown	672
2	18.7	Other.Building.Administrators	Other.Building.Administrators	District.Leadership.Team.Members	673
2	8.7	Other.Building.Administrators	Other.Building.Administrators	District.Contact.Person	674
2	4.7	Other.Building.Administrators	Other.Building.Administrators	Building.Leadership.Team.Members	675
2	2.7	Other.Building.Administrators	Other.Building.Administrators	Other.District.Administrators	676
2	0.7	Other.Building.Administrators	Other.Building.Administrators	Other.Building.Administrators	677
2	5.7	Other.Building.Administrators	Other.Building.Administrators	Building.level.Educators	678
2	21.7	Other.Building.Administrators	Other.Building.Administrators	RPDC.Director	679
2	2.7	Other.Building.Administrators	Other.Building.Administrators	Area.Supervisor	680
2	29.7	Other.Building.Administrators	Other.Building.Administrators	Parents	681
2	22.7	Other.Building.Administrators	Other.Building.Administrators	Collaborative.teams	682
2	8.7	Other.Building.Administrators	Other.Building.Administrators	Common.formative.assessment	683
2	16.7	Other.Building.Administrators	Other.Building.Administrators	Data.based.decision.making	684
2	11.7	Other.Building.Administrators	Other.Building.Administrators	Effective.teaching.learning.practices	685
2	21.7	Other.Building.Administrators	Other.Building.Administrators	Instructional.Leadership	686
2	16.7	Other.Building.Administrators	Other.Building.Administrators	School.based.implementation.coaching	687
2	26.7	Other.Building.Administrators	Other.Building.Administrators	Collective.teacher.efficacy	688
2	8.7	Other.Building.Administrators	Other.Building.Administrators	MMD.DCI.expectations.logistics.DESE.specifics	689
2	13.7	Other.Building.Administrators	Other.Building.Administrators	Alignment.and.systems.planning	690
2	25.7	Other.Building.Administrators	Other.Building.Administrators	Practice.profiles	691
2	24.7	Other.Building.Administrators	Other.Building.Administrators	Self.assessment.practice.profile..SAPP.	692
2	20.7	Other.Building.Administrators	Other.Building.Administrators	Learning.module.materials..i.e..power.points..handouts.	693
2	17.7	Other.Building.Administrators	Other.Building.Administrators	DESE.virtual.learning.platform	694
2	5.7	Other.Building.Administrators	Other.Building.Administrators	Review.of.CFA.data	695
2	15.7	Other.Building.Administrators	Other.Building.Administrators	CWIS	696
2	12.7	Other.Building.Administrators	Other.Building.Administrators	Distance.Learning	697
2	7.7	Other.Building.Administrators	Other.Building.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	698
2	12.7	Other.Building.Administrators	Other.Building.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	699
2	20.7	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Virtual	700
2	11.7	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_In-person	701
2	27.7	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_In-person and virtual	702
2	27.7	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Phone	703
2	16.7	Other.Building.Administrators	Other.Building.Administrators	Interaction.Type_Unknown	704
2	11.7	Other.District.Administrators	Other.District.Administrators	District.Leadership.Team.Members	705
2	22.7	Other.District.Administrators	Other.District.Administrators	District.Contact.Person	706
2	14.7	Other.District.Administrators	Other.District.Administrators	Building.Leadership.Team.Members	707
2	0.7	Other.District.Administrators	Other.District.Administrators	Other.District.Administrators	708
2	5.7	Other.District.Administrators	Other.District.Administrators	Other.Building.Administrators	709
2	28.7	Other.District.Administrators	Other.District.Administrators	Building.level.Educators	710
2	1.7	Other.District.Administrators	Other.District.Administrators	RPDC.Director	711
2	13.7	Other.District.Administrators	Other.District.Administrators	Area.Supervisor	712
2	1.7	Other.District.Administrators	Other.District.Administrators	Parents	713
2	20.7	Other.District.Administrators	Other.District.Administrators	Collaborative.teams	714
2	21.7	Other.District.Administrators	Other.District.Administrators	Common.formative.assessment	715
2	17.7	Other.District.Administrators	Other.District.Administrators	Data.based.decision.making	716
2	16.7	Other.District.Administrators	Other.District.Administrators	Effective.teaching.learning.practices	717
2	28.7	Other.District.Administrators	Other.District.Administrators	Instructional.Leadership	718
2	22.7	Other.District.Administrators	Other.District.Administrators	School.based.implementation.coaching	719
2	21.7	Other.District.Administrators	Other.District.Administrators	Collective.teacher.efficacy	720
2	19.7	Other.District.Administrators	Other.District.Administrators	MMD.DCI.expectations.logistics.DESE.specifics	721
2	10.7	Other.District.Administrators	Other.District.Administrators	Alignment.and.systems.planning	722
2	10.7	Other.District.Administrators	Other.District.Administrators	Practice.profiles	723
2	12.7	Other.District.Administrators	Other.District.Administrators	Self.assessment.practice.profile..SAPP.	724
2	6.7	Other.District.Administrators	Other.District.Administrators	Learning.module.materials..i.e..power.points..handouts.	725
2	21.7	Other.District.Administrators	Other.District.Administrators	DESE.virtual.learning.platform	726
2	18.7	Other.District.Administrators	Other.District.Administrators	Review.of.CFA.data	727
2	17.7	Other.District.Administrators	Other.District.Administrators	CWIS	728
2	28.7	Other.District.Administrators	Other.District.Administrators	Distance.Learning	729
2	9.7	Other.District.Administrators	Other.District.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	730
2	8.7	Other.District.Administrators	Other.District.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	731
2	11.7	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Virtual	732
2	25.7	Other.District.Administrators	Other.District.Administrators	Interaction.Type_In-person	733
2	12.7	Other.District.Administrators	Other.District.Administrators	Interaction.Type_In-person and virtual	734
2	21.7	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Phone	735
2	4.7	Other.District.Administrators	Other.District.Administrators	Interaction.Type_Unknown	736
2	25.7	Parents	Parents	District.Leadership.Team.Members	737
2	20.7	Parents	Parents	District.Contact.Person	738
2	26.7	Parents	Parents	Building.Leadership.Team.Members	739
2	9.7	Parents	Parents	Other.District.Administrators	740
2	29.7	Parents	Parents	Other.Building.Administrators	741
2	23.7	Parents	Parents	Building.level.Educators	742
2	9.7	Parents	Parents	RPDC.Director	743
2	26.7	Parents	Parents	Area.Supervisor	744
2	0.7	Parents	Parents	Parents	745
2	17.7	Parents	Parents	Collaborative.teams	746
2	18.7	Parents	Parents	Common.formative.assessment	747
2	18.7	Parents	Parents	Data.based.decision.making	748
2	20.7	Parents	Parents	Effective.teaching.learning.practices	749
2	12.7	Parents	Parents	Instructional.Leadership	750
2	26.7	Parents	Parents	School.based.implementation.coaching	751
2	23.7	Parents	Parents	Collective.teacher.efficacy	752
2	27.7	Parents	Parents	MMD.DCI.expectations.logistics.DESE.specifics	753
2	16.7	Parents	Parents	Alignment.and.systems.planning	754
2	27.7	Parents	Parents	Practice.profiles	755
2	25.7	Parents	Parents	Self.assessment.practice.profile..SAPP.	756
2	19.7	Parents	Parents	Learning.module.materials..i.e..power.points..handouts.	757
2	29.7	Parents	Parents	DESE.virtual.learning.platform	758
2	20.7	Parents	Parents	Review.of.CFA.data	759
2	27.7	Parents	Parents	CWIS	760
2	21.7	Parents	Parents	Distance.Learning	761
2	20.7	Parents	Parents	Virtual.Learning.Modules.and.or.PowerPoints	762
2	24.7	Parents	Parents	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	763
2	23.7	Parents	Parents	Interaction.Type_Virtual	764
2	28.7	Parents	Parents	Interaction.Type_In-person	765
2	15.7	Parents	Parents	Interaction.Type_In-person and virtual	766
2	15.7	Parents	Parents	Interaction.Type_Phone	767
2	9.7	Parents	Parents	Interaction.Type_Unknown	768
2	8.7	Practice.profiles	Practice.profiles	District.Leadership.Team.Members	769
2	11.7	Practice.profiles	Practice.profiles	District.Contact.Person	770
2	11.7	Practice.profiles	Practice.profiles	Building.Leadership.Team.Members	771
2	5.7	Practice.profiles	Practice.profiles	Other.District.Administrators	772
2	21.7	Practice.profiles	Practice.profiles	Other.Building.Administrators	773
2	15.7	Practice.profiles	Practice.profiles	Building.level.Educators	774
2	16.7	Practice.profiles	Practice.profiles	RPDC.Director	775
2	17.7	Practice.profiles	Practice.profiles	Area.Supervisor	776
2	20.7	Practice.profiles	Practice.profiles	Parents	777
2	7.7	Practice.profiles	Practice.profiles	Collaborative.teams	778
2	26.7	Practice.profiles	Practice.profiles	Common.formative.assessment	779
2	9.7	Practice.profiles	Practice.profiles	Data.based.decision.making	780
2	4.7	Practice.profiles	Practice.profiles	Effective.teaching.learning.practices	781
2	14.7	Practice.profiles	Practice.profiles	Instructional.Leadership	782
2	13.7	Practice.profiles	Practice.profiles	School.based.implementation.coaching	783
2	8.7	Practice.profiles	Practice.profiles	Collective.teacher.efficacy	784
2	16.7	Practice.profiles	Practice.profiles	MMD.DCI.expectations.logistics.DESE.specifics	785
2	21.7	Practice.profiles	Practice.profiles	Alignment.and.systems.planning	786
2	0.7	Practice.profiles	Practice.profiles	Practice.profiles	787
2	5.7	Practice.profiles	Practice.profiles	Self.assessment.practice.profile..SAPP.	788
2	1.7	Practice.profiles	Practice.profiles	Learning.module.materials..i.e..power.points..handouts.	789
2	6.7	Practice.profiles	Practice.profiles	DESE.virtual.learning.platform	790
2	13.7	Practice.profiles	Practice.profiles	Review.of.CFA.data	791
2	8.7	Practice.profiles	Practice.profiles	CWIS	792
2	13.7	Practice.profiles	Practice.profiles	Distance.Learning	793
2	12.7	Practice.profiles	Practice.profiles	Virtual.Learning.Modules.and.or.PowerPoints	794
2	29.7	Practice.profiles	Practice.profiles	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	795
2	5.7	Practice.profiles	Practice.profiles	Interaction.Type_Virtual	796
2	22.7	Practice.profiles	Practice.profiles	Interaction.Type_In-person	797
2	25.7	Practice.profiles	Practice.profiles	Interaction.Type_In-person and virtual	798
2	5.7	Practice.profiles	Practice.profiles	Interaction.Type_Phone	799
2	10.7	Practice.profiles	Practice.profiles	Interaction.Type_Unknown	800
2	26.7	RPDC.Director	RPDC.Director	District.Leadership.Team.Members	833
2	28.7	RPDC.Director	RPDC.Director	District.Contact.Person	834
2	25.7	RPDC.Director	RPDC.Director	Building.Leadership.Team.Members	835
2	1.7	RPDC.Director	RPDC.Director	Other.District.Administrators	836
2	22.7	RPDC.Director	RPDC.Director	Other.Building.Administrators	837
2	8.7	RPDC.Director	RPDC.Director	Building.level.Educators	838
2	0.7	RPDC.Director	RPDC.Director	RPDC.Director	839
2	5.7	RPDC.Director	RPDC.Director	Area.Supervisor	840
2	2.7	RPDC.Director	RPDC.Director	Parents	841
2	23.7	RPDC.Director	RPDC.Director	Collaborative.teams	842
2	16.7	RPDC.Director	RPDC.Director	Common.formative.assessment	843
2	25.7	RPDC.Director	RPDC.Director	Data.based.decision.making	844
2	19.7	RPDC.Director	RPDC.Director	Effective.teaching.learning.practices	845
2	10.7	RPDC.Director	RPDC.Director	Instructional.Leadership	846
2	29.7	RPDC.Director	RPDC.Director	School.based.implementation.coaching	847
2	19.7	RPDC.Director	RPDC.Director	Collective.teacher.efficacy	848
2	7.7	RPDC.Director	RPDC.Director	MMD.DCI.expectations.logistics.DESE.specifics	849
2	5.7	RPDC.Director	RPDC.Director	Alignment.and.systems.planning	850
2	23.7	RPDC.Director	RPDC.Director	Practice.profiles	851
2	29.7	RPDC.Director	RPDC.Director	Self.assessment.practice.profile..SAPP.	852
2	26.7	RPDC.Director	RPDC.Director	Learning.module.materials..i.e..power.points..handouts.	853
2	13.7	RPDC.Director	RPDC.Director	DESE.virtual.learning.platform	854
2	15.7	RPDC.Director	RPDC.Director	Review.of.CFA.data	855
2	10.7	RPDC.Director	RPDC.Director	CWIS	856
2	17.7	RPDC.Director	RPDC.Director	Distance.Learning	857
2	14.7	RPDC.Director	RPDC.Director	Virtual.Learning.Modules.and.or.PowerPoints	858
2	9.7	RPDC.Director	RPDC.Director	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	859
2	13.7	RPDC.Director	RPDC.Director	Interaction.Type_Virtual	860
2	23.7	RPDC.Director	RPDC.Director	Interaction.Type_In-person	861
2	14.7	RPDC.Director	RPDC.Director	Interaction.Type_In-person and virtual	862
2	28.7	RPDC.Director	RPDC.Director	Interaction.Type_Phone	863
2	1.7	RPDC.Director	RPDC.Director	Interaction.Type_Unknown	864
2	22.7	Review.of.CFA.data	Review.of.CFA.data	District.Leadership.Team.Members	801
2	17.7	Review.of.CFA.data	Review.of.CFA.data	District.Contact.Person	802
2	7.7	Review.of.CFA.data	Review.of.CFA.data	Building.Leadership.Team.Members	803
2	19.7	Review.of.CFA.data	Review.of.CFA.data	Other.District.Administrators	804
2	8.7	Review.of.CFA.data	Review.of.CFA.data	Other.Building.Administrators	805
2	12.7	Review.of.CFA.data	Review.of.CFA.data	Building.level.Educators	806
2	13.7	Review.of.CFA.data	Review.of.CFA.data	RPDC.Director	807
2	22.7	Review.of.CFA.data	Review.of.CFA.data	Area.Supervisor	808
2	16.7	Review.of.CFA.data	Review.of.CFA.data	Parents	809
2	15.7	Review.of.CFA.data	Review.of.CFA.data	Collaborative.teams	810
2	1.7	Review.of.CFA.data	Review.of.CFA.data	Common.formative.assessment	811
2	8.7	Review.of.CFA.data	Review.of.CFA.data	Data.based.decision.making	812
2	14.7	Review.of.CFA.data	Review.of.CFA.data	Effective.teaching.learning.practices	813
2	17.7	Review.of.CFA.data	Review.of.CFA.data	Instructional.Leadership	814
2	27.7	Review.of.CFA.data	Review.of.CFA.data	School.based.implementation.coaching	815
2	25.7	Review.of.CFA.data	Review.of.CFA.data	Collective.teacher.efficacy	816
2	22.7	Review.of.CFA.data	Review.of.CFA.data	MMD.DCI.expectations.logistics.DESE.specifics	817
2	29.7	Review.of.CFA.data	Review.of.CFA.data	Alignment.and.systems.planning	818
2	21.7	Review.of.CFA.data	Review.of.CFA.data	Practice.profiles	819
2	21.7	Review.of.CFA.data	Review.of.CFA.data	Self.assessment.practice.profile..SAPP.	820
2	27.7	Review.of.CFA.data	Review.of.CFA.data	Learning.module.materials..i.e..power.points..handouts.	821
2	28.7	Review.of.CFA.data	Review.of.CFA.data	DESE.virtual.learning.platform	822
2	0.7	Review.of.CFA.data	Review.of.CFA.data	Review.of.CFA.data	823
2	20.7	Review.of.CFA.data	Review.of.CFA.data	CWIS	824
2	11.7	Review.of.CFA.data	Review.of.CFA.data	Distance.Learning	825
2	24.7	Review.of.CFA.data	Review.of.CFA.data	Virtual.Learning.Modules.and.or.PowerPoints	826
2	10.7	Review.of.CFA.data	Review.of.CFA.data	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	827
2	16.7	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Virtual	828
2	9.7	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_In-person	829
2	26.7	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_In-person and virtual	830
2	24.7	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Phone	831
2	15.7	Review.of.CFA.data	Review.of.CFA.data	Interaction.Type_Unknown	832
2	15.7	School.based.implementation.coaching	School.based.implementation.coaching	District.Leadership.Team.Members	865
2	26.7	School.based.implementation.coaching	School.based.implementation.coaching	District.Contact.Person	866
2	8.7	School.based.implementation.coaching	School.based.implementation.coaching	Building.Leadership.Team.Members	867
2	24.7	School.based.implementation.coaching	School.based.implementation.coaching	Other.District.Administrators	868
2	15.7	School.based.implementation.coaching	School.based.implementation.coaching	Other.Building.Administrators	869
2	25.7	School.based.implementation.coaching	School.based.implementation.coaching	Building.level.Educators	870
2	28.7	School.based.implementation.coaching	School.based.implementation.coaching	RPDC.Director	871
2	16.7	School.based.implementation.coaching	School.based.implementation.coaching	Area.Supervisor	872
2	25.7	School.based.implementation.coaching	School.based.implementation.coaching	Parents	873
2	5.7	School.based.implementation.coaching	School.based.implementation.coaching	Collaborative.teams	874
2	7.7	School.based.implementation.coaching	School.based.implementation.coaching	Common.formative.assessment	875
2	5.7	School.based.implementation.coaching	School.based.implementation.coaching	Data.based.decision.making	876
2	3.7	School.based.implementation.coaching	School.based.implementation.coaching	Effective.teaching.learning.practices	877
2	3.7	School.based.implementation.coaching	School.based.implementation.coaching	Instructional.Leadership	878
2	0.7	School.based.implementation.coaching	School.based.implementation.coaching	School.based.implementation.coaching	879
2	2.7	School.based.implementation.coaching	School.based.implementation.coaching	Collective.teacher.efficacy	880
2	15.7	School.based.implementation.coaching	School.based.implementation.coaching	MMD.DCI.expectations.logistics.DESE.specifics	881
2	15.7	School.based.implementation.coaching	School.based.implementation.coaching	Alignment.and.systems.planning	882
2	17.7	School.based.implementation.coaching	School.based.implementation.coaching	Practice.profiles	883
2	13.7	School.based.implementation.coaching	School.based.implementation.coaching	Self.assessment.practice.profile..SAPP.	884
2	7.7	School.based.implementation.coaching	School.based.implementation.coaching	Learning.module.materials..i.e..power.points..handouts.	885
2	9.7	School.based.implementation.coaching	School.based.implementation.coaching	DESE.virtual.learning.platform	886
2	29.7	School.based.implementation.coaching	School.based.implementation.coaching	Review.of.CFA.data	887
2	25.7	School.based.implementation.coaching	School.based.implementation.coaching	CWIS	888
2	3.7	School.based.implementation.coaching	School.based.implementation.coaching	Distance.Learning	889
2	21.7	School.based.implementation.coaching	School.based.implementation.coaching	Virtual.Learning.Modules.and.or.PowerPoints	890
2	21.7	School.based.implementation.coaching	School.based.implementation.coaching	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	891
2	15.7	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Virtual	892
2	27.7	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_In-person	893
2	9.7	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_In-person and virtual	894
2	29.7	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Phone	895
2	18.7	School.based.implementation.coaching	School.based.implementation.coaching	Interaction.Type_Unknown	896
2	2.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	District.Leadership.Team.Members	897
2	5.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	District.Contact.Person	898
2	16.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Building.Leadership.Team.Members	899
2	3.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Other.District.Administrators	900
2	20.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Other.Building.Administrators	901
2	13.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Building.level.Educators	902
2	29.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	RPDC.Director	903
2	7.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Area.Supervisor	904
2	13.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Parents	905
2	9.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Collaborative.teams	906
2	19.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Common.formative.assessment	907
2	6.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Data.based.decision.making	908
2	7.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Effective.teaching.learning.practices	909
2	26.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Instructional.Leadership	910
2	9.7	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	School.based.implementation.coaching	911
