x	y	label	tooltip	clickSelects	showSelected1	group
2	-14.3	Interaction.Type_Unknown	-0.142609737191656	Interaction.Type_Unknown	District.Contact.Person	563
2	-25.3	Interaction.Type_Unknown	0.0327355820859228	Interaction.Type_Unknown	Building.Leadership.Team.Members	564
2	-18.3	Interaction.Type_Unknown	0.0467943735865201	Interaction.Type_Unknown	Other.District.Administrators	565
2	-27.3	Interaction.Type_Unknown	-0.0157313229368803	Interaction.Type_Unknown	Other.Building.Administrators	566
2	-28.3	Interaction.Type_Unknown	0.0186281196566394	Interaction.Type_Unknown	Building.level.Educators	567
2	-14.3	Interaction.Type_Unknown	0.0774849137050995	Interaction.Type_Unknown	RPDC.Director	568
2	-23.3	Interaction.Type_Unknown	0.0321973211159849	Interaction.Type_Unknown	Area.Supervisor	569
2	-28.3	Interaction.Type_Unknown	-0.00967853649518153	Interaction.Type_Unknown	Parents	570
2	-16.3	Interaction.Type_Unknown	0.0887195447596957	Interaction.Type_Unknown	Collaborative.teams	571
2	-17.3	Interaction.Type_Unknown	0.069741476818616	Interaction.Type_Unknown	Common.formative.assessment	572
2	-24.3	Interaction.Type_Unknown	0.0355562968903131	Interaction.Type_Unknown	Data.based.decision.making	573
2	-14.3	Interaction.Type_Unknown	0.0738825742832997	Interaction.Type_Unknown	Effective.teaching.learning.practices	574
2	-25.3	Interaction.Type_Unknown	0.0252033208412563	Interaction.Type_Unknown	Instructional.Leadership	575
2	-6.3	Interaction.Type_Unknown	0.167327025342789	Interaction.Type_Unknown	School.based.implementation.coaching	576
2	-31.3	Interaction.Type_Unknown	-0.00310060206492198	Interaction.Type_Unknown	Collective.teacher.efficacy	577
2	-26.3	Interaction.Type_Unknown	-0.0388427326540039	Interaction.Type_Unknown	MMD.DCI.expectations.logistics.DESE.specifics	578
2	-31.3	Interaction.Type_Unknown	0.000245155855737595	Interaction.Type_Unknown	Alignment.and.systems.planning	579
2	-31.3	Interaction.Type_Unknown	-0.00539728502886313	Interaction.Type_Unknown	Practice.profiles	580
2	-27.3	Interaction.Type_Unknown	-0.0356330047001603	Interaction.Type_Unknown	Self.assessment.practice.profile..SAPP.	581
2	-27.3	Interaction.Type_Unknown	-0.0275491618418761	Interaction.Type_Unknown	Learning.module.materials..i.e..power.points..handouts.	582
2	-20.3	Interaction.Type_Unknown	-0.103852422441857	Interaction.Type_Unknown	DESE.virtual.learning.platform	583
2	-30.3	Interaction.Type_Unknown	-0.00661037724334214	Interaction.Type_Unknown	Review.of.CFA.data	584
2	-23.3	Interaction.Type_Unknown	-0.0785679925161789	Interaction.Type_Unknown	CWIS	585
2	-28.3	Interaction.Type_Unknown	-0.0186178425558664	Interaction.Type_Unknown	Distance.Learning	586
2	-26.3	Interaction.Type_Unknown	-0.0289172377596251	Interaction.Type_Unknown	Virtual.Learning.Modules.and.or.PowerPoints	587
2	-26.3	Interaction.Type_Unknown	-0.0106482647727699	Interaction.Type_Unknown	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	588
2	-30.3	Interaction.Type_Unknown	-0.00577742936508268	Interaction.Type_Unknown	Interaction.Type_Virtual	589
2	-17.3	Interaction.Type_Unknown	0.142644509672256	Interaction.Type_Unknown	Interaction.Type_In-person	590
2	-26.3	Interaction.Type_Unknown	-0.0305308257888558	Interaction.Type_Unknown	Interaction.Type_In-person and virtual	591
2	-10.3	Interaction.Type_Unknown	0.128280135972835	Interaction.Type_Unknown	Interaction.Type_Phone	592
2	-1.3	Interaction.Type_Unknown	1	Interaction.Type_Unknown	Interaction.Type_Unknown	593
2	-25.3	Interaction.Type_Unknown	0.0391918172923724	Interaction.Type_Unknown	ETLP_avg	594
2	-17.3	Interaction.Type_Virtual	-0.129900759524888	Interaction.Type_Virtual	District.Leadership.Team.Members	595
2	-12.3	Interaction.Type_Virtual	-0.154139329604836	Interaction.Type_Virtual	District.Contact.Person	596
2	-26.3	Interaction.Type_Virtual	-0.0279244902833498	Interaction.Type_Virtual	Building.Leadership.Team.Members	597
2	-9.3	Interaction.Type_Virtual	-0.127182453276004	Interaction.Type_Virtual	Other.District.Administrators	598
2	-25.3	Interaction.Type_Virtual	-0.0289310431775143	Interaction.Type_Virtual	Other.Building.Administrators	599
2	-24.3	Interaction.Type_Virtual	-0.0524781395079145	Interaction.Type_Virtual	Building.level.Educators	600
2	-17.3	Interaction.Type_Virtual	-0.0601535363583923	Interaction.Type_Virtual	RPDC.Director	601
2	-28.3	Interaction.Type_Virtual	-0.0229115406732431	Interaction.Type_Virtual	Area.Supervisor	602
2	-16.3	Interaction.Type_Virtual	0.0285775115919219	Interaction.Type_Virtual	Parents	603
2	-25.3	Interaction.Type_Virtual	-0.0259000737784207	Interaction.Type_Virtual	Collaborative.teams	604
2	-22.3	Interaction.Type_Virtual	0.0536946971177334	Interaction.Type_Virtual	Common.formative.assessment	605
2	-28.3	Interaction.Type_Virtual	0.0183694269244784	Interaction.Type_Virtual	Data.based.decision.making	606
2	-18.3	Interaction.Type_Virtual	0.0462888990780554	Interaction.Type_Virtual	Effective.teaching.learning.practices	607
2	-30.3	Interaction.Type_Virtual	0.00335512827586132	Interaction.Type_Virtual	Instructional.Leadership	608
2	-20.3	Interaction.Type_Virtual	-0.0607551449339951	Interaction.Type_Virtual	School.based.implementation.coaching	609
2	-20.3	Interaction.Type_Virtual	-0.0473013603112685	Interaction.Type_Virtual	Collective.teacher.efficacy	610
2	-20.3	Interaction.Type_Virtual	-0.103729623658232	Interaction.Type_Virtual	MMD.DCI.expectations.logistics.DESE.specifics	611
2	-17.3	Interaction.Type_Virtual	-0.0974615803927396	Interaction.Type_Virtual	Alignment.and.systems.planning	612
2	-24.3	Interaction.Type_Virtual	-0.0531002585884317	Interaction.Type_Virtual	Practice.profiles	613
2	-21.3	Interaction.Type_Virtual	-0.0892657417024963	Interaction.Type_Virtual	Self.assessment.practice.profile..SAPP.	614
2	-19.3	Interaction.Type_Virtual	-0.0786445276754525	Interaction.Type_Virtual	Learning.module.materials..i.e..power.points..handouts.	615
2	-24.3	Interaction.Type_Virtual	-0.0656618327498835	Interaction.Type_Virtual	DESE.virtual.learning.platform	616
2	-18.3	Interaction.Type_Virtual	-0.0514188991819912	Interaction.Type_Virtual	Review.of.CFA.data	617
2	-12.3	Interaction.Type_Virtual	-0.160158965570829	Interaction.Type_Virtual	CWIS	618
2	-4.3	Interaction.Type_Virtual	0.123786743156907	Interaction.Type_Virtual	Distance.Learning	619
2	-18.3	Interaction.Type_Virtual	0.119849234007492	Interaction.Type_Virtual	Virtual.Learning.Modules.and.or.PowerPoints	620
2	-4.3	Interaction.Type_Virtual	0.151159352465159	Interaction.Type_Virtual	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	621
2	-1.3	Interaction.Type_Virtual	1	Interaction.Type_Virtual	Interaction.Type_Virtual	622
2	-30.3	Interaction.Type_Virtual	0.0109771032954088	Interaction.Type_Virtual	Interaction.Type_In-person	623
2	-1.3	Interaction.Type_Virtual	0.337615270931199	Interaction.Type_Virtual	Interaction.Type_In-person and virtual	624
2	-6.3	Interaction.Type_Virtual	0.182556293835026	Interaction.Type_Virtual	Interaction.Type_Phone	625
2	-28.3	Interaction.Type_Virtual	-0.00577742936508268	Interaction.Type_Virtual	Interaction.Type_Unknown	626
2	-13.3	Interaction.Type_Virtual	0.0817884663223499	Interaction.Type_Virtual	ETLP_avg	627
2	-31.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.015080373028504	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	District.Leadership.Team.Members	628
2	-31.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.00806628003826561	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	District.Contact.Person	629
2	-24.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0331765246944298	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Building.Leadership.Team.Members	630
2	-17.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0557730398796061	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Other.District.Administrators	631
2	-26.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0218251232422618	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Other.Building.Administrators	632
2	-23.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0724865976931578	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Building.level.Educators	633
2	-24.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.0151355896223294	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	RPDC.Director	634
2	-20.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0379133944627952	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Area.Supervisor	635
2	-21.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.016077300597323	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Parents	636
2	-29.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.00910957209614158	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Collaborative.teams	637
2	-31.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.00975758489466233	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Common.formative.assessment	638
2	-20.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.0437139550805573	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Data.based.decision.making	639
2	-30.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0175074987380591	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Effective.teaching.learning.practices	640
2	-17.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.0864253278747786	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Instructional.Leadership	641
2	-28.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.00881854418639727	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	School.based.implementation.coaching	642
2	-8.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.10518076273055	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Collective.teacher.efficacy	643
2	-29.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0228775452204817	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	MMD.DCI.expectations.logistics.DESE.specifics	644
2	-24.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.0450032084580452	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Alignment.and.systems.planning	645
2	-25.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.0457505873639172	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Practice.profiles	646
2	-22.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.072241441468818	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Self.assessment.practice.profile..SAPP.	647
2	-18.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.083137213851499	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Learning.module.materials..i.e..power.points..handouts.	648
2	-31.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.000240764870038772	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	DESE.virtual.learning.platform	649
2	-17.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0529048637349718	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Review.of.CFA.data	650
2	-29.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0280410772891441	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	CWIS	651
2	-3.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.178836597622946	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Distance.Learning	652
2	-9.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.157164671136694	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Virtual.Learning.Modules.and.or.PowerPoints	653
2	-1.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	654
2	-5.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.151159352465159	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Virtual	655
2	-26.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0592980412517746	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_In-person	656
2	-2.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.183772715239977	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_In-person and virtual	657
2	-21.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0374264291067559	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Phone	658
2	-25.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	-0.0106482647727699	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Unknown	659
2	-29.3	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	0.0157405808491183	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	ETLP_avg	660
2	-13.3	Learning.module.materials..i.e..power.points..handouts.	0.165858162925005	Learning.module.materials..i.e..power.points..handouts.	District.Leadership.Team.Members	661
2	-18.3	Learning.module.materials..i.e..power.points..handouts.	0.0950340159116699	Learning.module.materials..i.e..power.points..handouts.	District.Contact.Person	662
2	-15.3	Learning.module.materials..i.e..power.points..handouts.	0.0949160877319014	Learning.module.materials..i.e..power.points..handouts.	Building.Leadership.Team.Members	663
2	-3.3	Learning.module.materials..i.e..power.points..handouts.	0.238634023009278	Learning.module.materials..i.e..power.points..handouts.	Other.District.Administrators	664
2	-21.3	Learning.module.materials..i.e..power.points..handouts.	0.0543199535370849	Learning.module.materials..i.e..power.points..handouts.	Other.Building.Administrators	665
2	-14.3	Learning.module.materials..i.e..power.points..handouts.	0.118745942398162	Learning.module.materials..i.e..power.points..handouts.	Building.level.Educators	666
2	-31.3	Learning.module.materials..i.e..power.points..handouts.	0.001206675374089	Learning.module.materials..i.e..power.points..handouts.	RPDC.Director	667
2	-24.3	Learning.module.materials..i.e..power.points..handouts.	0.0313271020975897	Learning.module.materials..i.e..power.points..handouts.	Area.Supervisor	668
2	-22.3	Learning.module.materials..i.e..power.points..handouts.	-0.0136591663430644	Learning.module.materials..i.e..power.points..handouts.	Parents	669
2	-11.3	Learning.module.materials..i.e..power.points..handouts.	0.137521662230928	Learning.module.materials..i.e..power.points..handouts.	Collaborative.teams	670
2	-7.3	Learning.module.materials..i.e..power.points..handouts.	0.134757872495943	Learning.module.materials..i.e..power.points..handouts.	Common.formative.assessment	671
2	-23.3	Learning.module.materials..i.e..power.points..handouts.	0.0371611405775516	Learning.module.materials..i.e..power.points..handouts.	Data.based.decision.making	672
2	-8.3	Learning.module.materials..i.e..power.points..handouts.	0.173630531814531	Learning.module.materials..i.e..power.points..handouts.	Effective.teaching.learning.practices	673
2	-20.3	Learning.module.materials..i.e..power.points..handouts.	0.0524485294004978	Learning.module.materials..i.e..power.points..handouts.	Instructional.Leadership	674
2	-16.3	Learning.module.materials..i.e..power.points..handouts.	0.0777954113569163	Learning.module.materials..i.e..power.points..handouts.	School.based.implementation.coaching	675
2	-27.3	Learning.module.materials..i.e..power.points..handouts.	0.019274387351191	Learning.module.materials..i.e..power.points..handouts.	Collective.teacher.efficacy	676
2	-14.3	Learning.module.materials..i.e..power.points..handouts.	0.14107694837388	Learning.module.materials..i.e..power.points..handouts.	MMD.DCI.expectations.logistics.DESE.specifics	677
2	-30.3	Learning.module.materials..i.e..power.points..handouts.	0.00357483409096005	Learning.module.materials..i.e..power.points..handouts.	Alignment.and.systems.planning	678
2	-3.3	Learning.module.materials..i.e..power.points..handouts.	0.299673214757128	Learning.module.materials..i.e..power.points..handouts.	Practice.profiles	679
2	-5.3	Learning.module.materials..i.e..power.points..handouts.	0.36730455759758	Learning.module.materials..i.e..power.points..handouts.	Self.assessment.practice.profile..SAPP.	680
2	-1.3	Learning.module.materials..i.e..power.points..handouts.	1	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	681
2	-6.3	Learning.module.materials..i.e..power.points..handouts.	0.348052303409258	Learning.module.materials..i.e..power.points..handouts.	DESE.virtual.learning.platform	682
2	-6.3	Learning.module.materials..i.e..power.points..handouts.	-0.124232389700092	Learning.module.materials..i.e..power.points..handouts.	Review.of.CFA.data	683
2	-19.3	Learning.module.materials..i.e..power.points..handouts.	0.126625692444345	Learning.module.materials..i.e..power.points..handouts.	CWIS	684
2	-12.3	Learning.module.materials..i.e..power.points..handouts.	-0.0670860941811266	Learning.module.materials..i.e..power.points..handouts.	Distance.Learning	685
2	-7.3	Learning.module.materials..i.e..power.points..handouts.	0.176716519643176	Learning.module.materials..i.e..power.points..handouts.	Virtual.Learning.Modules.and.or.PowerPoints	686
2	-7.3	Learning.module.materials..i.e..power.points..handouts.	0.083137213851499	Learning.module.materials..i.e..power.points..handouts.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	687
2	-14.3	Learning.module.materials..i.e..power.points..handouts.	-0.0786445276754525	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Virtual	688
2	-13.3	Learning.module.materials..i.e..power.points..handouts.	-0.15521527224349	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person	689
2	-7.3	Learning.module.materials..i.e..power.points..handouts.	-0.0999209700077381	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person and virtual	690
2	-18.3	Learning.module.materials..i.e..power.points..handouts.	-0.0587364612493111	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Phone	691
2	-20.3	Learning.module.materials..i.e..power.points..handouts.	-0.0275491618418761	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Unknown	692
2	-8.3	Learning.module.materials..i.e..power.points..handouts.	-0.0972282802414153	Learning.module.materials..i.e..power.points..handouts.	ETLP_avg	693
2	-18.3	MMD.DCI.expectations.logistics.DESE.specifics	0.127438681160365	MMD.DCI.expectations.logistics.DESE.specifics	District.Leadership.Team.Members	694
2	-5.3	MMD.DCI.expectations.logistics.DESE.specifics	0.330007128436744	MMD.DCI.expectations.logistics.DESE.specifics	District.Contact.Person	695
2	-18.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.0721885900381731	MMD.DCI.expectations.logistics.DESE.specifics	Building.Leadership.Team.Members	696
2	-19.3	MMD.DCI.expectations.logistics.DESE.specifics	0.0464976872892488	MMD.DCI.expectations.logistics.DESE.specifics	Other.District.Administrators	697
2	-9.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.141083221172032	MMD.DCI.expectations.logistics.DESE.specifics	Other.Building.Administrators	698
2	-5.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.31002727621284	MMD.DCI.expectations.logistics.DESE.specifics	Building.level.Educators	699
2	-3.3	MMD.DCI.expectations.logistics.DESE.specifics	0.322890341413393	MMD.DCI.expectations.logistics.DESE.specifics	RPDC.Director	700
2	-4.3	MMD.DCI.expectations.logistics.DESE.specifics	0.175114873028307	MMD.DCI.expectations.logistics.DESE.specifics	Area.Supervisor	701
2	-25.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.0116596269324806	MMD.DCI.expectations.logistics.DESE.specifics	Parents	702
2	-23.3	MMD.DCI.expectations.logistics.DESE.specifics	0.0330541112557203	MMD.DCI.expectations.logistics.DESE.specifics	Collaborative.teams	703
2	-28.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.0256569827754118	MMD.DCI.expectations.logistics.DESE.specifics	Common.formative.assessment	704
2	-29.3	MMD.DCI.expectations.logistics.DESE.specifics	0.0138403494771648	MMD.DCI.expectations.logistics.DESE.specifics	Data.based.decision.making	705
2	-9.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.155582564286644	MMD.DCI.expectations.logistics.DESE.specifics	Effective.teaching.learning.practices	706
2	-7.3	MMD.DCI.expectations.logistics.DESE.specifics	0.148610609123552	MMD.DCI.expectations.logistics.DESE.specifics	Instructional.Leadership	707
2	-11.3	MMD.DCI.expectations.logistics.DESE.specifics	0.104693079938898	MMD.DCI.expectations.logistics.DESE.specifics	School.based.implementation.coaching	708
2	-6.3	MMD.DCI.expectations.logistics.DESE.specifics	0.139089526212488	MMD.DCI.expectations.logistics.DESE.specifics	Collective.teacher.efficacy	709
2	-1.3	MMD.DCI.expectations.logistics.DESE.specifics	1	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	710
2	-2.3	MMD.DCI.expectations.logistics.DESE.specifics	0.373415894661289	MMD.DCI.expectations.logistics.DESE.specifics	Alignment.and.systems.planning	711
2	-8.3	MMD.DCI.expectations.logistics.DESE.specifics	0.184105504841995	MMD.DCI.expectations.logistics.DESE.specifics	Practice.profiles	712
2	-3.3	MMD.DCI.expectations.logistics.DESE.specifics	0.447317808580044	MMD.DCI.expectations.logistics.DESE.specifics	Self.assessment.practice.profile..SAPP.	713
2	-9.3	MMD.DCI.expectations.logistics.DESE.specifics	0.14107694837388	MMD.DCI.expectations.logistics.DESE.specifics	Learning.module.materials..i.e..power.points..handouts.	714
2	-2.3	MMD.DCI.expectations.logistics.DESE.specifics	0.601922024377235	MMD.DCI.expectations.logistics.DESE.specifics	DESE.virtual.learning.platform	715
2	-19.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.0482493360348238	MMD.DCI.expectations.logistics.DESE.specifics	Review.of.CFA.data	716
2	-2.3	MMD.DCI.expectations.logistics.DESE.specifics	0.526870234514753	MMD.DCI.expectations.logistics.DESE.specifics	CWIS	717
2	-19.3	MMD.DCI.expectations.logistics.DESE.specifics	0.0458814231119795	MMD.DCI.expectations.logistics.DESE.specifics	Distance.Learning	718
2	-14.3	MMD.DCI.expectations.logistics.DESE.specifics	0.136169295147793	MMD.DCI.expectations.logistics.DESE.specifics	Virtual.Learning.Modules.and.or.PowerPoints	719
2	-19.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.0228775452204817	MMD.DCI.expectations.logistics.DESE.specifics	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	720
2	-10.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.103729623658232	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Virtual	721
2	-5.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.277547365688863	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person	722
2	-10.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.0869487597386969	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person and virtual	723
2	-11.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.118366196618342	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Phone	724
2	-14.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.0388427326540039	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Unknown	725
2	-16.3	MMD.DCI.expectations.logistics.DESE.specifics	-0.0764553876220892	MMD.DCI.expectations.logistics.DESE.specifics	ETLP_avg	726
2	-24.3	Other.Building.Administrators	0.0726118139431839	Other.Building.Administrators	District.Leadership.Team.Members	727
2	-13.3	Other.Building.Administrators	-0.147845138149521	Other.Building.Administrators	District.Contact.Person	728
2	-6.3	Other.Building.Administrators	0.286742438641893	Other.Building.Administrators	Building.Leadership.Team.Members	729
2	-8.3	Other.Building.Administrators	0.143511526903462	Other.Building.Administrators	Other.District.Administrators	730
2	-1.3	Other.Building.Administrators	1	Other.Building.Administrators	Other.Building.Administrators	731
2	-7.3	Other.Building.Administrators	0.269139368436581	Other.Building.Administrators	Building.level.Educators	732
2	-16.3	Other.Building.Administrators	-0.0754229776347326	Other.Building.Administrators	RPDC.Director	733
2	-3.3	Other.Building.Administrators	0.199036891746958	Other.Building.Administrators	Area.Supervisor	734
2	-23.3	Other.Building.Administrators	0.0120634685708923	Other.Building.Administrators	Parents	735
2	-14.3	Other.Building.Administrators	0.0947022110784396	Other.Building.Administrators	Collaborative.teams	736
2	-5.3	Other.Building.Administrators	0.213367615377182	Other.Building.Administrators	Common.formative.assessment	737
2	-13.3	Other.Building.Administrators	0.0937737056996042	Other.Building.Administrators	Data.based.decision.making	738
2	-19.3	Other.Building.Administrators	0.0449179916898024	Other.Building.Administrators	Effective.teaching.learning.practices	739
2	-28.3	Other.Building.Administrators	-0.0118543903036187	Other.Building.Administrators	Instructional.Leadership	740
2	-23.3	Other.Building.Administrators	-0.0456719870006859	Other.Building.Administrators	School.based.implementation.coaching	741
2	-9.3	Other.Building.Administrators	0.105165377985871	Other.Building.Administrators	Collective.teacher.efficacy	742
2	-13.3	Other.Building.Administrators	-0.141083221172032	Other.Building.Administrators	MMD.DCI.expectations.logistics.DESE.specifics	743
2	-14.3	Other.Building.Administrators	-0.111231214727673	Other.Building.Administrators	Alignment.and.systems.planning	744
2	-22.3	Other.Building.Administrators	0.057705338526958	Other.Building.Administrators	Practice.profiles	745
2	-31.3	Other.Building.Administrators	-0.012628125216839	Other.Building.Administrators	Self.assessment.practice.profile..SAPP.	746
2	-23.3	Other.Building.Administrators	0.0543199535370849	Other.Building.Administrators	Learning.module.materials..i.e..power.points..handouts.	747
2	-17.3	Other.Building.Administrators	-0.134025442418204	Other.Building.Administrators	DESE.virtual.learning.platform	748
2	-8.3	Other.Building.Administrators	0.0923889031131411	Other.Building.Administrators	Review.of.CFA.data	749
2	-16.3	Other.Building.Administrators	-0.138547517289742	Other.Building.Administrators	CWIS	750
2	-22.3	Other.Building.Administrators	-0.034049758951236	Other.Building.Administrators	Distance.Learning	751
2	-6.3	Other.Building.Administrators	-0.17808902199769	Other.Building.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	752
2	-20.3	Other.Building.Administrators	-0.0218251232422618	Other.Building.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	753
2	-24.3	Other.Building.Administrators	-0.0289310431775143	Other.Building.Administrators	Interaction.Type_Virtual	754
2	-18.3	Other.Building.Administrators	0.131412715537963	Other.Building.Administrators	Interaction.Type_In-person	755
2	-15.3	Other.Building.Administrators	-0.0684822762018302	Other.Building.Administrators	Interaction.Type_In-person and virtual	756
2	-31.3	Other.Building.Administrators	-0.000551441019569294	Other.Building.Administrators	Interaction.Type_Phone	757
2	-24.3	Other.Building.Administrators	-0.0157313229368803	Other.Building.Administrators	Interaction.Type_Unknown	758
2	-12.3	Other.Building.Administrators	-0.0863600919094177	Other.Building.Administrators	ETLP_avg	759
