x	y	label	angle	showSelected1	showSelected2	group
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Effective.teaching.learning.practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	418
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Instructional.Leadership	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	451
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	School.based.implementation.coaching	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	484
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Collective.teacher.efficacy	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	517
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	MMD.DCI.expectations.logistics.DESE.specifics	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	550
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Alignment.and.systems.planning	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	583
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Practice.profiles	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	616
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Self.assessment.practice.profile..SAPP.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	649
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Learning.module.materials..i.e..power.points..handouts.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	682
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	DESE.virtual.learning.platform	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	715
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Review.of.CFA.data	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	748
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	CWIS	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	781
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Distance.Learning	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	814
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Virtual.Learning.Modules.and.or.PowerPoints	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	847
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	880
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Interaction.Type_Virtual	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	913
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Interaction.Type_In-person	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	946
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Interaction.Type_In-person and virtual	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	979
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Interaction.Type_Phone	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1012
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Interaction.Type_Unknown	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1045
2.42857142857143	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	ETLP_avg	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1078
0	31	Interaction.Type_Virtual	90	District.Leadership.Team.Members	Interaction.Type_Virtual	21
0	31	Interaction.Type_Virtual	90	District.Contact.Person	Interaction.Type_Virtual	54
0	31	Interaction.Type_Virtual	90	Building.Leadership.Team.Members	Interaction.Type_Virtual	87
0	31	Interaction.Type_Virtual	90	Other.District.Administrators	Interaction.Type_Virtual	120
0	31	Interaction.Type_Virtual	90	Other.Building.Administrators	Interaction.Type_Virtual	153
0	31	Interaction.Type_Virtual	90	Building.level.Educators	Interaction.Type_Virtual	186
0	31	Interaction.Type_Virtual	90	RPDC.Director	Interaction.Type_Virtual	219
0	31	Interaction.Type_Virtual	90	Area.Supervisor	Interaction.Type_Virtual	252
0	31	Interaction.Type_Virtual	90	Parents	Interaction.Type_Virtual	285
0	31	Interaction.Type_Virtual	90	Collaborative.teams	Interaction.Type_Virtual	318
0	31	Interaction.Type_Virtual	90	Common.formative.assessment	Interaction.Type_Virtual	351
0	31	Interaction.Type_Virtual	90	Data.based.decision.making	Interaction.Type_Virtual	384
0	31	Interaction.Type_Virtual	90	Effective.teaching.learning.practices	Interaction.Type_Virtual	417
0	31	Interaction.Type_Virtual	90	Instructional.Leadership	Interaction.Type_Virtual	450
0	31	Interaction.Type_Virtual	90	School.based.implementation.coaching	Interaction.Type_Virtual	483
0	31	Interaction.Type_Virtual	90	Collective.teacher.efficacy	Interaction.Type_Virtual	516
0	31	Interaction.Type_Virtual	90	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Virtual	549
0	31	Interaction.Type_Virtual	90	Alignment.and.systems.planning	Interaction.Type_Virtual	582
0	31	Interaction.Type_Virtual	90	Practice.profiles	Interaction.Type_Virtual	615
0	31	Interaction.Type_Virtual	90	Self.assessment.practice.profile..SAPP.	Interaction.Type_Virtual	648
0	31	Interaction.Type_Virtual	90	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Virtual	681
0	31	Interaction.Type_Virtual	90	DESE.virtual.learning.platform	Interaction.Type_Virtual	714
0	31	Interaction.Type_Virtual	90	Review.of.CFA.data	Interaction.Type_Virtual	747
0	31	Interaction.Type_Virtual	90	CWIS	Interaction.Type_Virtual	780
0	31	Interaction.Type_Virtual	90	Distance.Learning	Interaction.Type_Virtual	813
0	31	Interaction.Type_Virtual	90	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Virtual	846
0	31	Interaction.Type_Virtual	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Virtual	879
0	31	Interaction.Type_Virtual	90	Interaction.Type_Virtual	Interaction.Type_Virtual	912
0	31	Interaction.Type_Virtual	90	Interaction.Type_In-person	Interaction.Type_Virtual	945
0	31	Interaction.Type_Virtual	90	Interaction.Type_In-person and virtual	Interaction.Type_Virtual	978
0	31	Interaction.Type_Virtual	90	Interaction.Type_Phone	Interaction.Type_Virtual	1011
0	31	Interaction.Type_Virtual	90	Interaction.Type_Unknown	Interaction.Type_Virtual	1044
2.42857142857143	31	Interaction.Type_Virtual	90	ETLP_avg	Interaction.Type_Virtual	1077
0	58.5	Interaction.Type_In-person	90	District.Leadership.Team.Members	Interaction.Type_In-person	17
0	58.5	Interaction.Type_In-person	90	District.Contact.Person	Interaction.Type_In-person	50
0	58.5	Interaction.Type_In-person	90	Building.Leadership.Team.Members	Interaction.Type_In-person	83
0	58.5	Interaction.Type_In-person	90	Other.District.Administrators	Interaction.Type_In-person	116
0	58.5	Interaction.Type_In-person	90	Other.Building.Administrators	Interaction.Type_In-person	149
0	58.5	Interaction.Type_In-person	90	Building.level.Educators	Interaction.Type_In-person	182
0	58.5	Interaction.Type_In-person	90	RPDC.Director	Interaction.Type_In-person	215
0	58.5	Interaction.Type_In-person	90	Area.Supervisor	Interaction.Type_In-person	248
0	58.5	Interaction.Type_In-person	90	Parents	Interaction.Type_In-person	281
0	58.5	Interaction.Type_In-person	90	Collaborative.teams	Interaction.Type_In-person	314
0	58.5	Interaction.Type_In-person	90	Common.formative.assessment	Interaction.Type_In-person	347
0	58.5	Interaction.Type_In-person	90	Data.based.decision.making	Interaction.Type_In-person	380
0	58.5	Interaction.Type_In-person	90	Effective.teaching.learning.practices	Interaction.Type_In-person	413
0	58.5	Interaction.Type_In-person	90	Instructional.Leadership	Interaction.Type_In-person	446
0	58.5	Interaction.Type_In-person	90	School.based.implementation.coaching	Interaction.Type_In-person	479
0	58.5	Interaction.Type_In-person	90	Collective.teacher.efficacy	Interaction.Type_In-person	512
0	58.5	Interaction.Type_In-person	90	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person	545
0	58.5	Interaction.Type_In-person	90	Alignment.and.systems.planning	Interaction.Type_In-person	578
0	58.5	Interaction.Type_In-person	90	Practice.profiles	Interaction.Type_In-person	611
0	58.5	Interaction.Type_In-person	90	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person	644
0	58.5	Interaction.Type_In-person	90	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person	677
0	58.5	Interaction.Type_In-person	90	DESE.virtual.learning.platform	Interaction.Type_In-person	710
0	58.5	Interaction.Type_In-person	90	Review.of.CFA.data	Interaction.Type_In-person	743
0	58.5	Interaction.Type_In-person	90	CWIS	Interaction.Type_In-person	776
0	58.5	Interaction.Type_In-person	90	Distance.Learning	Interaction.Type_In-person	809
0	58.5	Interaction.Type_In-person	90	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person	842
0	58.5	Interaction.Type_In-person	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_In-person	875
0	58.5	Interaction.Type_In-person	90	Interaction.Type_Virtual	Interaction.Type_In-person	908
0	58.5	Interaction.Type_In-person	90	Interaction.Type_In-person	Interaction.Type_In-person	941
0	58.5	Interaction.Type_In-person	90	Interaction.Type_In-person and virtual	Interaction.Type_In-person	974
0	58.5	Interaction.Type_In-person	90	Interaction.Type_Phone	Interaction.Type_In-person	1007
0	58.5	Interaction.Type_In-person	90	Interaction.Type_Unknown	Interaction.Type_In-person	1040
2.42857142857143	58.5	Interaction.Type_In-person	90	ETLP_avg	Interaction.Type_In-person	1073
0	3	Interaction.Type_In-person and virtual	90	District.Leadership.Team.Members	Interaction.Type_In-person and virtual	18
0	3	Interaction.Type_In-person and virtual	90	District.Contact.Person	Interaction.Type_In-person and virtual	51
0	3	Interaction.Type_In-person and virtual	90	Building.Leadership.Team.Members	Interaction.Type_In-person and virtual	84
0	3	Interaction.Type_In-person and virtual	90	Other.District.Administrators	Interaction.Type_In-person and virtual	117
0	3	Interaction.Type_In-person and virtual	90	Other.Building.Administrators	Interaction.Type_In-person and virtual	150
0	3	Interaction.Type_In-person and virtual	90	Building.level.Educators	Interaction.Type_In-person and virtual	183
0	3	Interaction.Type_In-person and virtual	90	RPDC.Director	Interaction.Type_In-person and virtual	216
0	3	Interaction.Type_In-person and virtual	90	Area.Supervisor	Interaction.Type_In-person and virtual	249
0	3	Interaction.Type_In-person and virtual	90	Parents	Interaction.Type_In-person and virtual	282
0	3	Interaction.Type_In-person and virtual	90	Collaborative.teams	Interaction.Type_In-person and virtual	315
0	3	Interaction.Type_In-person and virtual	90	Common.formative.assessment	Interaction.Type_In-person and virtual	348
0	3	Interaction.Type_In-person and virtual	90	Data.based.decision.making	Interaction.Type_In-person and virtual	381
0	3	Interaction.Type_In-person and virtual	90	Effective.teaching.learning.practices	Interaction.Type_In-person and virtual	414
0	3	Interaction.Type_In-person and virtual	90	Instructional.Leadership	Interaction.Type_In-person and virtual	447
0	3	Interaction.Type_In-person and virtual	90	School.based.implementation.coaching	Interaction.Type_In-person and virtual	480
0	3	Interaction.Type_In-person and virtual	90	Collective.teacher.efficacy	Interaction.Type_In-person and virtual	513
0	3	Interaction.Type_In-person and virtual	90	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_In-person and virtual	546
0	3	Interaction.Type_In-person and virtual	90	Alignment.and.systems.planning	Interaction.Type_In-person and virtual	579
0	3	Interaction.Type_In-person and virtual	90	Practice.profiles	Interaction.Type_In-person and virtual	612
0	3	Interaction.Type_In-person and virtual	90	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person and virtual	645
0	3	Interaction.Type_In-person and virtual	90	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_In-person and virtual	678
0	3	Interaction.Type_In-person and virtual	90	DESE.virtual.learning.platform	Interaction.Type_In-person and virtual	711
0	3	Interaction.Type_In-person and virtual	90	Review.of.CFA.data	Interaction.Type_In-person and virtual	744
0	3	Interaction.Type_In-person and virtual	90	CWIS	Interaction.Type_In-person and virtual	777
0	3	Interaction.Type_In-person and virtual	90	Distance.Learning	Interaction.Type_In-person and virtual	810
0	3	Interaction.Type_In-person and virtual	90	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person and virtual	843
0	3	Interaction.Type_In-person and virtual	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_In-person and virtual	876
0	3	Interaction.Type_In-person and virtual	90	Interaction.Type_Virtual	Interaction.Type_In-person and virtual	909
0	3	Interaction.Type_In-person and virtual	90	Interaction.Type_In-person	Interaction.Type_In-person and virtual	942
0	3	Interaction.Type_In-person and virtual	90	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	975
0	3	Interaction.Type_In-person and virtual	90	Interaction.Type_Phone	Interaction.Type_In-person and virtual	1008
0	3	Interaction.Type_In-person and virtual	90	Interaction.Type_Unknown	Interaction.Type_In-person and virtual	1041
2.42857142857143	3	Interaction.Type_In-person and virtual	90	ETLP_avg	Interaction.Type_In-person and virtual	1074
0	3.5	Interaction.Type_Phone	90	District.Leadership.Team.Members	Interaction.Type_Phone	19
0	3.5	Interaction.Type_Phone	90	District.Contact.Person	Interaction.Type_Phone	52
0	3.5	Interaction.Type_Phone	90	Building.Leadership.Team.Members	Interaction.Type_Phone	85
0	3.5	Interaction.Type_Phone	90	Other.District.Administrators	Interaction.Type_Phone	118
0	3.5	Interaction.Type_Phone	90	Other.Building.Administrators	Interaction.Type_Phone	151
0	3.5	Interaction.Type_Phone	90	Building.level.Educators	Interaction.Type_Phone	184
0	3.5	Interaction.Type_Phone	90	RPDC.Director	Interaction.Type_Phone	217
0	3.5	Interaction.Type_Phone	90	Area.Supervisor	Interaction.Type_Phone	250
0	3.5	Interaction.Type_Phone	90	Parents	Interaction.Type_Phone	283
0	3.5	Interaction.Type_Phone	90	Collaborative.teams	Interaction.Type_Phone	316
0	3.5	Interaction.Type_Phone	90	Common.formative.assessment	Interaction.Type_Phone	349
0	3.5	Interaction.Type_Phone	90	Data.based.decision.making	Interaction.Type_Phone	382
0	3.5	Interaction.Type_Phone	90	Effective.teaching.learning.practices	Interaction.Type_Phone	415
0	3.5	Interaction.Type_Phone	90	Instructional.Leadership	Interaction.Type_Phone	448
0	3.5	Interaction.Type_Phone	90	School.based.implementation.coaching	Interaction.Type_Phone	481
0	3.5	Interaction.Type_Phone	90	Collective.teacher.efficacy	Interaction.Type_Phone	514
0	3.5	Interaction.Type_Phone	90	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Phone	547
0	3.5	Interaction.Type_Phone	90	Alignment.and.systems.planning	Interaction.Type_Phone	580
0	3.5	Interaction.Type_Phone	90	Practice.profiles	Interaction.Type_Phone	613
0	3.5	Interaction.Type_Phone	90	Self.assessment.practice.profile..SAPP.	Interaction.Type_Phone	646
0	3.5	Interaction.Type_Phone	90	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Phone	679
0	3.5	Interaction.Type_Phone	90	DESE.virtual.learning.platform	Interaction.Type_Phone	712
0	3.5	Interaction.Type_Phone	90	Review.of.CFA.data	Interaction.Type_Phone	745
0	3.5	Interaction.Type_Phone	90	CWIS	Interaction.Type_Phone	778
0	3.5	Interaction.Type_Phone	90	Distance.Learning	Interaction.Type_Phone	811
0	3.5	Interaction.Type_Phone	90	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Phone	844
0	3.5	Interaction.Type_Phone	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Phone	877
0	3.5	Interaction.Type_Phone	90	Interaction.Type_Virtual	Interaction.Type_Phone	910
0	3.5	Interaction.Type_Phone	90	Interaction.Type_In-person	Interaction.Type_Phone	943
0	3.5	Interaction.Type_Phone	90	Interaction.Type_In-person and virtual	Interaction.Type_Phone	976
0	3.5	Interaction.Type_Phone	90	Interaction.Type_Phone	Interaction.Type_Phone	1009
0	3.5	Interaction.Type_Phone	90	Interaction.Type_Unknown	Interaction.Type_Phone	1042
2.42857142857143	3.5	Interaction.Type_Phone	90	ETLP_avg	Interaction.Type_Phone	1075
0	1	Interaction.Type_Unknown	90	District.Leadership.Team.Members	Interaction.Type_Unknown	20
0	1	Interaction.Type_Unknown	90	District.Contact.Person	Interaction.Type_Unknown	53
0	1	Interaction.Type_Unknown	90	Building.Leadership.Team.Members	Interaction.Type_Unknown	86
0	1	Interaction.Type_Unknown	90	Other.District.Administrators	Interaction.Type_Unknown	119
0	1	Interaction.Type_Unknown	90	Other.Building.Administrators	Interaction.Type_Unknown	152
0	1	Interaction.Type_Unknown	90	Building.level.Educators	Interaction.Type_Unknown	185
0	1	Interaction.Type_Unknown	90	RPDC.Director	Interaction.Type_Unknown	218
0	1	Interaction.Type_Unknown	90	Area.Supervisor	Interaction.Type_Unknown	251
0	1	Interaction.Type_Unknown	90	Parents	Interaction.Type_Unknown	284
0	1	Interaction.Type_Unknown	90	Collaborative.teams	Interaction.Type_Unknown	317
0	1	Interaction.Type_Unknown	90	Common.formative.assessment	Interaction.Type_Unknown	350
0	1	Interaction.Type_Unknown	90	Data.based.decision.making	Interaction.Type_Unknown	383
0	1	Interaction.Type_Unknown	90	Effective.teaching.learning.practices	Interaction.Type_Unknown	416
0	1	Interaction.Type_Unknown	90	Instructional.Leadership	Interaction.Type_Unknown	449
0	1	Interaction.Type_Unknown	90	School.based.implementation.coaching	Interaction.Type_Unknown	482
0	1	Interaction.Type_Unknown	90	Collective.teacher.efficacy	Interaction.Type_Unknown	515
0	1	Interaction.Type_Unknown	90	MMD.DCI.expectations.logistics.DESE.specifics	Interaction.Type_Unknown	548
0	1	Interaction.Type_Unknown	90	Alignment.and.systems.planning	Interaction.Type_Unknown	581
0	1	Interaction.Type_Unknown	90	Practice.profiles	Interaction.Type_Unknown	614
0	1	Interaction.Type_Unknown	90	Self.assessment.practice.profile..SAPP.	Interaction.Type_Unknown	647
0	1	Interaction.Type_Unknown	90	Learning.module.materials..i.e..power.points..handouts.	Interaction.Type_Unknown	680
0	1	Interaction.Type_Unknown	90	DESE.virtual.learning.platform	Interaction.Type_Unknown	713
0	1	Interaction.Type_Unknown	90	Review.of.CFA.data	Interaction.Type_Unknown	746
0	1	Interaction.Type_Unknown	90	CWIS	Interaction.Type_Unknown	779
0	1	Interaction.Type_Unknown	90	Distance.Learning	Interaction.Type_Unknown	812
0	1	Interaction.Type_Unknown	90	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Unknown	845
0	1	Interaction.Type_Unknown	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Interaction.Type_Unknown	878
0	1	Interaction.Type_Unknown	90	Interaction.Type_Virtual	Interaction.Type_Unknown	911
0	1	Interaction.Type_Unknown	90	Interaction.Type_In-person	Interaction.Type_Unknown	944
0	1	Interaction.Type_Unknown	90	Interaction.Type_In-person and virtual	Interaction.Type_Unknown	977
0	1	Interaction.Type_Unknown	90	Interaction.Type_Phone	Interaction.Type_Unknown	1010
0	1	Interaction.Type_Unknown	90	Interaction.Type_Unknown	Interaction.Type_Unknown	1043
2.42857142857143	1	Interaction.Type_Unknown	90	ETLP_avg	Interaction.Type_Unknown	1076
0	3.71428571428572	ETLP_avg	90	District.Leadership.Team.Members	ETLP_avg	15
0	3.71428571428572	ETLP_avg	90	District.Contact.Person	ETLP_avg	48
0	3.71428571428572	ETLP_avg	90	Building.Leadership.Team.Members	ETLP_avg	81
0	3.71428571428572	ETLP_avg	90	Other.District.Administrators	ETLP_avg	114
0	3.71428571428572	ETLP_avg	90	Other.Building.Administrators	ETLP_avg	147
0	3.71428571428572	ETLP_avg	90	Building.level.Educators	ETLP_avg	180
0	3.71428571428572	ETLP_avg	90	RPDC.Director	ETLP_avg	213
0	3.71428571428572	ETLP_avg	90	Area.Supervisor	ETLP_avg	246
0	3.71428571428572	ETLP_avg	90	Parents	ETLP_avg	279
0	3.71428571428572	ETLP_avg	90	Collaborative.teams	ETLP_avg	312
0	3.71428571428572	ETLP_avg	90	Common.formative.assessment	ETLP_avg	345
0	3.71428571428572	ETLP_avg	90	Data.based.decision.making	ETLP_avg	378
0	3.71428571428572	ETLP_avg	90	Effective.teaching.learning.practices	ETLP_avg	411
0	3.71428571428572	ETLP_avg	90	Instructional.Leadership	ETLP_avg	444
0	3.71428571428572	ETLP_avg	90	School.based.implementation.coaching	ETLP_avg	477
0	3.71428571428572	ETLP_avg	90	Collective.teacher.efficacy	ETLP_avg	510
0	3.71428571428572	ETLP_avg	90	MMD.DCI.expectations.logistics.DESE.specifics	ETLP_avg	543
0	3.71428571428572	ETLP_avg	90	Alignment.and.systems.planning	ETLP_avg	576
0	3.71428571428572	ETLP_avg	90	Practice.profiles	ETLP_avg	609
0	3.71428571428572	ETLP_avg	90	Self.assessment.practice.profile..SAPP.	ETLP_avg	642
0	3.71428571428572	ETLP_avg	90	Learning.module.materials..i.e..power.points..handouts.	ETLP_avg	675
0	3.71428571428572	ETLP_avg	90	DESE.virtual.learning.platform	ETLP_avg	708
0	3.71428571428572	ETLP_avg	90	Review.of.CFA.data	ETLP_avg	741
0	3.71428571428572	ETLP_avg	90	CWIS	ETLP_avg	774
0	3.71428571428572	ETLP_avg	90	Distance.Learning	ETLP_avg	807
0	3.71428571428572	ETLP_avg	90	Virtual.Learning.Modules.and.or.PowerPoints	ETLP_avg	840
0	3.71428571428572	ETLP_avg	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	ETLP_avg	873
0	3.71428571428572	ETLP_avg	90	Interaction.Type_Virtual	ETLP_avg	906
0	3.71428571428572	ETLP_avg	90	Interaction.Type_In-person	ETLP_avg	939
0	3.71428571428572	ETLP_avg	90	Interaction.Type_In-person and virtual	ETLP_avg	972
0	3.71428571428572	ETLP_avg	90	Interaction.Type_Phone	ETLP_avg	1005
0	3.71428571428572	ETLP_avg	90	Interaction.Type_Unknown	ETLP_avg	1038
2.42857142857143	3.71428571428572	ETLP_avg	90	ETLP_avg	ETLP_avg	1071
