x	y	label	showSelected1	showSelected2	group
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Practice.profiles	886
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Practice.profiles	919
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Practice.profiles	952
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Practice.profiles	985
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Practice.profiles	1018
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Practice.profiles	1051
3.71428571428572	0	ETLP_avg	ETLP_avg	Practice.profiles	1084
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Self.assessment.practice.profile..SAPP.	32
0.5	0	District.Contact.Person	District.Contact.Person	Self.assessment.practice.profile..SAPP.	65
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Self.assessment.practice.profile..SAPP.	98
0.5	0	Other.District.Administrators	Other.District.Administrators	Self.assessment.practice.profile..SAPP.	131
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Self.assessment.practice.profile..SAPP.	164
0.5	0	Building.level.Educators	Building.level.Educators	Self.assessment.practice.profile..SAPP.	197
0.5	0	RPDC.Director	RPDC.Director	Self.assessment.practice.profile..SAPP.	230
0.25	0	Area.Supervisor	Area.Supervisor	Self.assessment.practice.profile..SAPP.	263
0.0833333333333335	0	Parents	Parents	Self.assessment.practice.profile..SAPP.	296
0.5	0	Collaborative.teams	Collaborative.teams	Self.assessment.practice.profile..SAPP.	329
0.5	0	Common.formative.assessment	Common.formative.assessment	Self.assessment.practice.profile..SAPP.	362
0.5	0	Data.based.decision.making	Data.based.decision.making	Self.assessment.practice.profile..SAPP.	395
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Self.assessment.practice.profile..SAPP.	428
0.5	0	Instructional.Leadership	Instructional.Leadership	Self.assessment.practice.profile..SAPP.	461
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Self.assessment.practice.profile..SAPP.	494
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Self.assessment.practice.profile..SAPP.	527
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Self.assessment.practice.profile..SAPP.	560
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Self.assessment.practice.profile..SAPP.	593
0.5	0	Practice.profiles	Practice.profiles	Self.assessment.practice.profile..SAPP.	626
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	659
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Self.assessment.practice.profile..SAPP.	692
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Self.assessment.practice.profile..SAPP.	725
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Self.assessment.practice.profile..SAPP.	758
0.5	0	CWIS	CWIS	Self.assessment.practice.profile..SAPP.	791
0.375	0	Distance.Learning	Distance.Learning	Self.assessment.practice.profile..SAPP.	824
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Self.assessment.practice.profile..SAPP.	857
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Self.assessment.practice.profile..SAPP.	890
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Self.assessment.practice.profile..SAPP.	923
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Self.assessment.practice.profile..SAPP.	956
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Self.assessment.practice.profile..SAPP.	989
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Self.assessment.practice.profile..SAPP.	1022
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Self.assessment.practice.profile..SAPP.	1055
3.71428571428572	0	ETLP_avg	ETLP_avg	Self.assessment.practice.profile..SAPP.	1088
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Learning.module.materials..i.e..power.points..handouts.	23
0.5	0	District.Contact.Person	District.Contact.Person	Learning.module.materials..i.e..power.points..handouts.	56
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Learning.module.materials..i.e..power.points..handouts.	89
0.5	0	Other.District.Administrators	Other.District.Administrators	Learning.module.materials..i.e..power.points..handouts.	122
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Learning.module.materials..i.e..power.points..handouts.	155
0.5	0	Building.level.Educators	Building.level.Educators	Learning.module.materials..i.e..power.points..handouts.	188
0.5	0	RPDC.Director	RPDC.Director	Learning.module.materials..i.e..power.points..handouts.	221
0.25	0	Area.Supervisor	Area.Supervisor	Learning.module.materials..i.e..power.points..handouts.	254
0.0833333333333335	0	Parents	Parents	Learning.module.materials..i.e..power.points..handouts.	287
0.5	0	Collaborative.teams	Collaborative.teams	Learning.module.materials..i.e..power.points..handouts.	320
0.5	0	Common.formative.assessment	Common.formative.assessment	Learning.module.materials..i.e..power.points..handouts.	353
0.5	0	Data.based.decision.making	Data.based.decision.making	Learning.module.materials..i.e..power.points..handouts.	386
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Learning.module.materials..i.e..power.points..handouts.	419
0.5	0	Instructional.Leadership	Instructional.Leadership	Learning.module.materials..i.e..power.points..handouts.	452
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Learning.module.materials..i.e..power.points..handouts.	485
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Learning.module.materials..i.e..power.points..handouts.	518
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Learning.module.materials..i.e..power.points..handouts.	551
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Learning.module.materials..i.e..power.points..handouts.	584
0.5	0	Practice.profiles	Practice.profiles	Learning.module.materials..i.e..power.points..handouts.	617
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Learning.module.materials..i.e..power.points..handouts.	650
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	683
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Learning.module.materials..i.e..power.points..handouts.	716
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Learning.module.materials..i.e..power.points..handouts.	749
0.5	0	CWIS	CWIS	Learning.module.materials..i.e..power.points..handouts.	782
0.375	0	Distance.Learning	Distance.Learning	Learning.module.materials..i.e..power.points..handouts.	815
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Learning.module.materials..i.e..power.points..handouts.	848
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Learning.module.materials..i.e..power.points..handouts.	881
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Learning.module.materials..i.e..power.points..handouts.	914
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Learning.module.materials..i.e..power.points..handouts.	947
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Learning.module.materials..i.e..power.points..handouts.	980
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Learning.module.materials..i.e..power.points..handouts.	1013
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Learning.module.materials..i.e..power.points..handouts.	1046
3.71428571428572	0	ETLP_avg	ETLP_avg	Learning.module.materials..i.e..power.points..handouts.	1079
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	DESE.virtual.learning.platform	10
0.5	0	District.Contact.Person	District.Contact.Person	DESE.virtual.learning.platform	43
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	DESE.virtual.learning.platform	76
0.5	0	Other.District.Administrators	Other.District.Administrators	DESE.virtual.learning.platform	109
0.5	0	Other.Building.Administrators	Other.Building.Administrators	DESE.virtual.learning.platform	142
0.5	0	Building.level.Educators	Building.level.Educators	DESE.virtual.learning.platform	175
0.5	0	RPDC.Director	RPDC.Director	DESE.virtual.learning.platform	208
0.25	0	Area.Supervisor	Area.Supervisor	DESE.virtual.learning.platform	241
0.0833333333333335	0	Parents	Parents	DESE.virtual.learning.platform	274
0.5	0	Collaborative.teams	Collaborative.teams	DESE.virtual.learning.platform	307
0.5	0	Common.formative.assessment	Common.formative.assessment	DESE.virtual.learning.platform	340
0.5	0	Data.based.decision.making	Data.based.decision.making	DESE.virtual.learning.platform	373
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	DESE.virtual.learning.platform	406
0.5	0	Instructional.Leadership	Instructional.Leadership	DESE.virtual.learning.platform	439
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	DESE.virtual.learning.platform	472
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	DESE.virtual.learning.platform	505
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	DESE.virtual.learning.platform	538
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	DESE.virtual.learning.platform	571
0.5	0	Practice.profiles	Practice.profiles	DESE.virtual.learning.platform	604
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	DESE.virtual.learning.platform	637
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	DESE.virtual.learning.platform	670
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	DESE.virtual.learning.platform	703
0.5	0	Review.of.CFA.data	Review.of.CFA.data	DESE.virtual.learning.platform	736
0.5	0	CWIS	CWIS	DESE.virtual.learning.platform	769
0.375	0	Distance.Learning	Distance.Learning	DESE.virtual.learning.platform	802
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	DESE.virtual.learning.platform	835
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	DESE.virtual.learning.platform	868
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	DESE.virtual.learning.platform	901
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	DESE.virtual.learning.platform	934
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	DESE.virtual.learning.platform	967
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	DESE.virtual.learning.platform	1000
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	DESE.virtual.learning.platform	1033
3.71428571428572	0	ETLP_avg	ETLP_avg	DESE.virtual.learning.platform	1066
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Review.of.CFA.data	29
0.5	0	District.Contact.Person	District.Contact.Person	Review.of.CFA.data	62
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Review.of.CFA.data	95
0.5	0	Other.District.Administrators	Other.District.Administrators	Review.of.CFA.data	128
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Review.of.CFA.data	161
0.5	0	Building.level.Educators	Building.level.Educators	Review.of.CFA.data	194
0.5	0	RPDC.Director	RPDC.Director	Review.of.CFA.data	227
0.25	0	Area.Supervisor	Area.Supervisor	Review.of.CFA.data	260
0.0833333333333335	0	Parents	Parents	Review.of.CFA.data	293
0.5	0	Collaborative.teams	Collaborative.teams	Review.of.CFA.data	326
0.5	0	Common.formative.assessment	Common.formative.assessment	Review.of.CFA.data	359
0.5	0	Data.based.decision.making	Data.based.decision.making	Review.of.CFA.data	392
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Review.of.CFA.data	425
0.5	0	Instructional.Leadership	Instructional.Leadership	Review.of.CFA.data	458
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Review.of.CFA.data	491
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Review.of.CFA.data	524
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Review.of.CFA.data	557
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Review.of.CFA.data	590
0.5	0	Practice.profiles	Practice.profiles	Review.of.CFA.data	623
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Review.of.CFA.data	656
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Review.of.CFA.data	689
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Review.of.CFA.data	722
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Review.of.CFA.data	755
0.5	0	CWIS	CWIS	Review.of.CFA.data	788
0.375	0	Distance.Learning	Distance.Learning	Review.of.CFA.data	821
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Review.of.CFA.data	854
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Review.of.CFA.data	887
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Review.of.CFA.data	920
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Review.of.CFA.data	953
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Review.of.CFA.data	986
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Review.of.CFA.data	1019
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Review.of.CFA.data	1052
3.71428571428572	0	ETLP_avg	ETLP_avg	Review.of.CFA.data	1085
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	CWIS	8
0.5	0	District.Contact.Person	District.Contact.Person	CWIS	41
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	CWIS	74
0.5	0	Other.District.Administrators	Other.District.Administrators	CWIS	107
0.5	0	Other.Building.Administrators	Other.Building.Administrators	CWIS	140
0.5	0	Building.level.Educators	Building.level.Educators	CWIS	173
0.5	0	RPDC.Director	RPDC.Director	CWIS	206
0.25	0	Area.Supervisor	Area.Supervisor	CWIS	239
0.0833333333333335	0	Parents	Parents	CWIS	272
0.5	0	Collaborative.teams	Collaborative.teams	CWIS	305
0.5	0	Common.formative.assessment	Common.formative.assessment	CWIS	338
0.5	0	Data.based.decision.making	Data.based.decision.making	CWIS	371
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	CWIS	404
0.5	0	Instructional.Leadership	Instructional.Leadership	CWIS	437
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	CWIS	470
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	CWIS	503
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	CWIS	536
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	CWIS	569
0.5	0	Practice.profiles	Practice.profiles	CWIS	602
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	CWIS	635
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	CWIS	668
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	CWIS	701
0.5	0	Review.of.CFA.data	Review.of.CFA.data	CWIS	734
0.5	0	CWIS	CWIS	CWIS	767
0.375	0	Distance.Learning	Distance.Learning	CWIS	800
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	CWIS	833
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	CWIS	866
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	CWIS	899
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	CWIS	932
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	CWIS	965
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	CWIS	998
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	CWIS	1031
3.71428571428572	0	ETLP_avg	ETLP_avg	CWIS	1064
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Distance.Learning	11
0.5	0	District.Contact.Person	District.Contact.Person	Distance.Learning	44
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Distance.Learning	77
0.5	0	Other.District.Administrators	Other.District.Administrators	Distance.Learning	110
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Distance.Learning	143
0.5	0	Building.level.Educators	Building.level.Educators	Distance.Learning	176
0.5	0	RPDC.Director	RPDC.Director	Distance.Learning	209
0.25	0	Area.Supervisor	Area.Supervisor	Distance.Learning	242
0.0833333333333335	0	Parents	Parents	Distance.Learning	275
0.5	0	Collaborative.teams	Collaborative.teams	Distance.Learning	308
0.5	0	Common.formative.assessment	Common.formative.assessment	Distance.Learning	341
0.5	0	Data.based.decision.making	Data.based.decision.making	Distance.Learning	374
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Distance.Learning	407
0.5	0	Instructional.Leadership	Instructional.Leadership	Distance.Learning	440
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Distance.Learning	473
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Distance.Learning	506
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Distance.Learning	539
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Distance.Learning	572
0.5	0	Practice.profiles	Practice.profiles	Distance.Learning	605
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Distance.Learning	638
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Distance.Learning	671
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Distance.Learning	704
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Distance.Learning	737
0.5	0	CWIS	CWIS	Distance.Learning	770
0.375	0	Distance.Learning	Distance.Learning	Distance.Learning	803
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Distance.Learning	836
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Distance.Learning	869
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Distance.Learning	902
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Distance.Learning	935
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Distance.Learning	968
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Distance.Learning	1001
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Distance.Learning	1034
3.71428571428572	0	ETLP_avg	ETLP_avg	Distance.Learning	1067
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Virtual.Learning.Modules.and.or.PowerPoints	33
0.5	0	District.Contact.Person	District.Contact.Person	Virtual.Learning.Modules.and.or.PowerPoints	66
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Virtual.Learning.Modules.and.or.PowerPoints	99
0.5	0	Other.District.Administrators	Other.District.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	132
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	165
0.5	0	Building.level.Educators	Building.level.Educators	Virtual.Learning.Modules.and.or.PowerPoints	198
0.5	0	RPDC.Director	RPDC.Director	Virtual.Learning.Modules.and.or.PowerPoints	231
0.25	0	Area.Supervisor	Area.Supervisor	Virtual.Learning.Modules.and.or.PowerPoints	264
0.0833333333333335	0	Parents	Parents	Virtual.Learning.Modules.and.or.PowerPoints	297
0.5	0	Collaborative.teams	Collaborative.teams	Virtual.Learning.Modules.and.or.PowerPoints	330
0.5	0	Common.formative.assessment	Common.formative.assessment	Virtual.Learning.Modules.and.or.PowerPoints	363
0.5	0	Data.based.decision.making	Data.based.decision.making	Virtual.Learning.Modules.and.or.PowerPoints	396
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Virtual.Learning.Modules.and.or.PowerPoints	429
0.5	0	Instructional.Leadership	Instructional.Leadership	Virtual.Learning.Modules.and.or.PowerPoints	462
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Virtual.Learning.Modules.and.or.PowerPoints	495
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Virtual.Learning.Modules.and.or.PowerPoints	528
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Virtual.Learning.Modules.and.or.PowerPoints	561
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Virtual.Learning.Modules.and.or.PowerPoints	594
0.5	0	Practice.profiles	Practice.profiles	Virtual.Learning.Modules.and.or.PowerPoints	627
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Virtual.Learning.Modules.and.or.PowerPoints	660
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Virtual.Learning.Modules.and.or.PowerPoints	693
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Virtual.Learning.Modules.and.or.PowerPoints	726
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Virtual.Learning.Modules.and.or.PowerPoints	759
0.5	0	CWIS	CWIS	Virtual.Learning.Modules.and.or.PowerPoints	792
0.375	0	Distance.Learning	Distance.Learning	Virtual.Learning.Modules.and.or.PowerPoints	825
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	858
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Virtual.Learning.Modules.and.or.PowerPoints	891
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Virtual.Learning.Modules.and.or.PowerPoints	924
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Virtual.Learning.Modules.and.or.PowerPoints	957
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Virtual.Learning.Modules.and.or.PowerPoints	990
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Virtual.Learning.Modules.and.or.PowerPoints	1023
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Virtual.Learning.Modules.and.or.PowerPoints	1056
3.71428571428572	0	ETLP_avg	ETLP_avg	Virtual.Learning.Modules.and.or.PowerPoints	1089
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	22
0.5	0	District.Contact.Person	District.Contact.Person	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	55
0.5	0	Building.Leadership.Team.Members	Building.Leadership.Team.Members	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	88
0.5	0	Other.District.Administrators	Other.District.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	121
0.5	0	Other.Building.Administrators	Other.Building.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	154
0.5	0	Building.level.Educators	Building.level.Educators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	187
0.5	0	RPDC.Director	RPDC.Director	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	220
0.25	0	Area.Supervisor	Area.Supervisor	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	253
0.0833333333333335	0	Parents	Parents	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	286
0.5	0	Collaborative.teams	Collaborative.teams	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	319
0.5	0	Common.formative.assessment	Common.formative.assessment	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	352
0.5	0	Data.based.decision.making	Data.based.decision.making	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	385
0.5	0	Effective.teaching.learning.practices	Effective.teaching.learning.practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	418
0.5	0	Instructional.Leadership	Instructional.Leadership	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	451
0.5	0	School.based.implementation.coaching	School.based.implementation.coaching	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	484
0.25	0	Collective.teacher.efficacy	Collective.teacher.efficacy	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	517
0.5	0	MMD.DCI.expectations.logistics.DESE.specifics	MMD.DCI.expectations.logistics.DESE.specifics	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	550
0.5	0	Alignment.and.systems.planning	Alignment.and.systems.planning	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	583
0.5	0	Practice.profiles	Practice.profiles	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	616
0.5	0	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	649
0.5	0	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	682
0.5	0	DESE.virtual.learning.platform	DESE.virtual.learning.platform	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	715
0.5	0	Review.of.CFA.data	Review.of.CFA.data	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	748
0.5	0	CWIS	CWIS	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	781
0.375	0	Distance.Learning	Distance.Learning	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	814
0.5	0	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	847
0.25	0	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	880
31	0	Interaction.Type_Virtual	Interaction.Type_Virtual	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	913
58.5	0	Interaction.Type_In-person	Interaction.Type_In-person	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	946
3	0	Interaction.Type_In-person and virtual	Interaction.Type_In-person and virtual	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	979
3.5	0	Interaction.Type_Phone	Interaction.Type_Phone	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1012
1	0	Interaction.Type_Unknown	Interaction.Type_Unknown	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1045
3.71428571428572	0	ETLP_avg	ETLP_avg	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1078
0.5	0	District.Leadership.Team.Members	District.Leadership.Team.Members	Interaction.Type_Virtual	21
